tag,depth_index,depth,sample_r,sample_q,forward_h_gram,adjoint_q_gram,backprop_beta_gram
smooth_aligned,13,0.325,2,0,0.18371197862509933,1.417680313378834,0.9932842681647652
smooth_aligned,13,0.325,2,1,0.1833537506741627,1.4205136241352616,0.9969103961365365
smooth_aligned,13,0.325,2,2,0.18361636700785422,1.4191855550060035,0.9958393364437007
smooth_aligned,14,0.35,0,0,0.18753865122502442,1.3859512539445509,0.9787360845355594
smooth_aligned,14,0.35,0,1,0.1870409371567485,1.3885098252723111,0.9823071196495746
smooth_aligned,14,0.35,0,2,0.18715014446790446,1.3872366899774338,0.9810313438072815
smooth_aligned,14,0.35,1,0,0.1870409371567485,1.3885098252723111,0.9823071196495746
smooth_aligned,14,0.35,1,1,0.18694693950233945,1.3911283575737288,0.9861622099532595
smooth_aligned,14,0.35,1,2,0.18672192628069292,1.3898238296386978,0.9846830624393929
smooth_aligned,14,0.35,2,0,0.18715014446790446,1.3872366899774338,0.9810313438072815
smooth_aligned,14,0.35,2,1,0.18672192628069292,1.3898238296386978,0.9846830624393929
smooth_aligned,14,0.35,2,2,0.1869802784063049,1.3885461214985424,0.983391570760696
smooth_aligned,15,0.375,0,0,0.19153671337860415,1.3607679418519052,0.96377726684237
smooth_aligned,15,0.375,0,1,0.1909680027907398,1.3631369190470568,0.9678812725701097
smooth_aligned,15,0.375,0,2,0.19107011591064682,1.3618773120552976,0.9662514482104306
smooth_aligned,15,0.375,1,0,0.1909680027907398,1.3631369190470568,0.9678812725701097
smooth_aligned,15,0.375,1,1,0.19080400523338145,1.3655627097852194,0.9722204105077349
smooth_aligned,15,0.375,1,2,0.19057124870376788,1.3642735042580172,0.9704276847257813
smooth_aligned,15,0.375,2,0,0.19107011591064682,1.3618773120552976,0.9662514482104306
smooth_aligned,15,0.375,2,1,0.19057124870376788,1.3642735042580172,0.9704276847257813
smooth_aligned,15,0.375,2,2,0.19082617066345106,1.36300974501824,0.9687901862370238
smooth_aligned,16,0.4,0,0,0.19604012637706023,1.3398897244890378,0.9382759781268657
smooth_aligned,16,0.4,0,1,0.19540216160127033,1.3421059651830654,0.9428841771022624
smooth_aligned,16,0.4,0,2,0.19549323149857809,1.3408350327085767,0.941125947116528
smooth_aligned,16,0.4,1,0,0.19540216160127033,1.3421059651830654,0.9428841771022624
smooth_aligned,16,0.4,1,1,0.1951690299221057,1.344376013662153,0.9476941546527362
smooth_aligned,16,0.4,1,2,0.19492512730369918,1.3430769412929056,0.9458106580044183
smooth_aligned,16,0.4,2,0,0.19549323149857809,1.3408350327085767,0.941125947116528
smooth_aligned,16,0.4,2,1,0.19492512730369918,1.3430769412929056,0.9458106580044183
smooth_aligned,16,0.4,2,2,0.19517310587491224,1.3418022165073216,0.9440513414633096
smooth_aligned,17,0.425,0,0,0.20101075661638942,1.3221396496090618,0.9042665273674149
smooth_aligned,17,0.425,0,1,0.20030814239308312,1.3242182066084573,0.9090446286742644
smooth_aligned,17,0.425,0,2,0.20038082690949918,1.3229274881690551,0.9074441882480481
smooth_aligned,17,0.425,1,0,0.20030814239308312,1.3242182066084573,0.9090446286742644
smooth_aligned,17,0.425,1,1,0.20001035074223125,1.3263475213706748,0.9140043650786848
smooth_aligned,17,0.425,1,2,0.19974793350782696,1.325029851401353,0.9123130371293277
smooth_aligned,17,0.425,2,0,0.20038082690949918,1.3229274881690551,0.9074441882480481
smooth_aligned,17,0.425,2,1,0.19974793350782696,1.325029851401353,0.9123130371293277
