source,case_id,time,loss,output_increment_l2,max_depth_gram_increment_fro
dense,C0,0.52,0.007717485601659949,0.8840462350296254,0.6039908668560573
dense,C0,0.56,0.005128921245779506,0.9070049396467363,0.632398227097856
dense,C0,0.6,0.0033849561332265125,0.9260081233591758,0.6563032508223292
dense,C0,0.64,0.0022212062312790604,0.9416373165172541,0.6762291989412683
dense,C0,0.68,0.0014508022317925276,0.9544228331569369,0.6927078913064086
dense,C0,0.72,0.0009441203041642504,0.9648356308938161,0.7062475641772324
dense,C0,0.76,0.0006126419382793777,0.9732851505948823,0.7173136709927599
dense,C0,0.8,0.00039669411495058324,0.9801213173112644,0.7263194734266271
dense,C0,0.84,0.0002564712017976474,0.9856391103181988,0.7336234525854028
dense,C0,0.88,0.0001656458058826395,0.9900844628171449,0.7395310809007214
dense,C0,0.92,0.00010692359389816392,0.9936606118566002,0.7442990943955805
dense,C0,0.96,6.900538293164505e-05,0.9965343272394058,0.748140958272421
dense,C0,1.0,4.454014529489865e-05,0.9988416851693187,0.7512326690335549
dense,C0,1.04,2.8761052063262208e-05,1.0006932205134162,0.7537183731098461
dense,C0,1.08,1.8584624401670014e-05,1.002178402624321,0.7557155178812804
dense,C0,1.12,1.2019862381917584e-05,1.003369447712515,0.757319406905901
dense,C0,1.16,7.782780984036198e-06,1.0043245185360379,0.7586071282799068
dense,C0,1.2,5.045997078960502e-06,1.0050903798739659,0.7596408812851473
dense,C0,1.24,3.2765701302564587e-06,1.0057045833897127,0.7604707556720177
dense,C0,1.28,2.131244219168726e-06,1.006197253300808,0.7611370300644289
dense,C0,1.32,1.3888901320530303e-06,1.006592538217887,0.7616720579295885
dense,C0,1.36,9.069901257998526e-07,1.006909786786228,0.7621018058634279
dense,C0,1.4000000000000001,5.936304731028528e-07,1.0071644966705589,0.7624471024801729
dense,C0,1.44,3.8948240425007007e-07,1.007369078701684,0.7627246487113893
dense,C0,1.48,2.56210325845782e-07,1.0075334710178927,0.7629478328234284
dense,C0,1.52,1.690134912770005e-07,1.0076656319275095,0.7631273864882003
dense,C0,1.56,1.1182530090791836e-07,1.0077719350041685,0.7632719120356887
dense,C0,1.6,7.422140033421234e-08,1.00785748554686,0.7633883056515829
dense,C0,1.6400000000000001,4.94267929937512e-08,1.0079263739034778,0.7634820967382101
dense,C0,1.68,3.303011785585022e-08,1.0079818781697905,0.7635577198618096
dense,C0,1.72,2.215325211718454e-08,1.0080266263374345,0.76361873257395
dense,C0,1.76,1.4914324969086627e-08,1.0080627259845238,0.7636679898255164
dense,C0,1.8,1.0079988189349913e-08,1.0080918680012225,0.7637077835988759
dense,C0,1.84,6.8398973269867235e-09,1.0081154095517864,0.7637399546870732
dense,C0,1.8800000000000001,4.6602076886029865e-09,1.0081344404365342,0.7637659821782589
dense,C0,1.92,3.1882278293283776e-09,1.0081498361840313,0.7637870550993603
dense,C0,1.96,2.190244953996218e-09,1.008162300536007,0.7638041297854034
dense,C0,2.0,1.5108955546131375e-09,1.0081723994529481,0.7638179758285671
dense,C0,2.04,1.0465548976888532e-09,1.0081805883406931,0.7638292128901139
dense,C0,2.08,7.278658728253785e-10,1.0081872338565236,0.7638383402011474
dense,C0,2.12,5.082385435945021e-10,1.0081926313801302,0.763845760212325
dense,C0,2.16,3.562590672078132e-10,1.008197019016628,0.7638517975600576
dense,C0,2.2,2.506644354943305e-10,1.0082005888245755,0.7638567142828111
dense,C0,2.24,1.7700552975352596e-10,1.0082034958227883,0.7638607220341534
dense,C0,2.2800000000000002,1.254241011128121e-10,1.0082058652186228,0.7638639918897325
dense,C0,2.32,8.916681376226364e-11,1.0082077982116717,0.7638666622259586
dense,C0,2.36,6.358846664552691e-11,1.0082093766559304,0.7638688450526921
dense,C0,2.4,4.5480910676300855e-11,1.0082106668068818,0.763870631105956
dense,C0,2.44,3.2619537688583855e-11,1.0082117223347153,0.7638720939456788
dense,C0,2.48,2.3455617554681446e-11,1.00821258674874,0.7638732932547136
dense,C0,2.52,1.6906756442043957e-11,1.008213295349162,0.7638742774963649
dense,C0,2.56,1.2213613054416116e-11,1.0082138767992987,0.7638750860564536
dense,C0,2.6,8.841527660615944e-12,1.0082143543928042,0.7638757509709756
dense,C0,2.64,6.412713871418363e-12,1.0082147470757203,0.7638762983204189
dense,C0,2.68,4.659330405345e-12,1.008215070271317,0.7638767493558087
dense,C0,2.72,3.390874714154362e-12,1.0082153365462174,0.7638771214087103
dense,C0,2.7600000000000002,2.4714394570811967e-12,1.0082155561487203,0.7638774286271619
dense,C0,2.8000000000000003,1.8037882236066176e-12,1.0082157374441403,0.7638776825712614
dense,C0,2.84,1.3181647243441352e-12,1.00821588726713,0.7638778926955309
dense,C0,2.88,9.64400438448697e-13,1.0082160112070153,0.7638780667398791
dense,C0,2.92,7.063294838707681e-13,1.008216113839067,0.7638782110467315
dense,C0,2.96,5.178233134409997e-13,1.0082161989120915,0.7638783308184702
dense,C0,3.0,3.7996672484883635e-13,1.0082162695007126,0.7638784303265997
dense,C0,3.04,2.790407721784267e-13,1.0082163281290972,0.7638785130818214
dense,C0,3.08,2.0507804965023137e-13,1.0082163768715537,0.763878581972449
dense,C0,3.12,1.5082523969610654e-13,1.0082164174344026,0.7638786393771523
dense,C0,3.16,1.1099631223801279e-13,1.0082164512226628,0.7638786872568746
dense,C0,3.2,8.173373337381261e-14,1.0082164793944135,0.7638787272298337
dense,C0,3.24,6.021892597169546e-14,1.0082165029051542,0.7638787606327814
dense,C0,3.2800000000000002,4.4390091648784455e-14,1.0082165225440323,0.7638787885710826
dense,C0,3.3200000000000003,3.273743300020406e-14,1.0082165389634579,0.7638788119596941
dense,C0,3.36,2.415430053860548e-14,1.008216552703335,0.7638788315567275
dense,C0,3.4,1.7828823310775984e-14,1.0082165642109084,0.7638788479909677
dense,C0,3.44,1.316490239506005e-14,1.0082165738570303,0.7638788617844525
dense,C0,3.48,9.724535365612364e-15,1.0082165819495135,0.7638788733710238
dense,C0,3.52,7.18566342580177e-15,1.0082165887440924,0.7638788831115816
dense,C0,3.56,5.311328246133933e-15,1.008216594453441,0.7638788913066361
dense,C0,3.6,3.92708202126419e-15,1.0082165992545913,0.7638788982066526
dense,C0,3.64,2.9044266329847167e-15,1.0082166032950446,0.7638789040205832
dense,C0,3.68,2.1486624074827457e-15,1.008216606697812,0.7638789089229058
dense,C0,3.72,1.5899652193629926e-15,1.0082166095655742,0.7638789130594483
dense,C0,3.7600000000000002,1.176829680930406e-15,1.0082166119841176,0.7638789165522007
dense,C0,3.8000000000000003,8.712474286473916e-16,1.0082166140251787,0.7638789195032996
dense,C0,3.84,6.451595359624384e-16,1.0082166157487962,0.7638789219983368
dense,C0,3.88,4.778445754957991e-16,1.0082166172052605,0.7638789241090955
dense,C0,3.92,3.5399462929085967e-16,1.008216618436733,0.7638789258958312
dense,C0,3.96,2.6229742746451784e-16,1.0082166194785873,0.7638789274091612
dense,C0,4.0,1.943908863566504e-16,1.008216620360527,0.7638789286916406
dense,C0,4.04,1.4409194181853872e-16,1.008216621107512,0.7638789297790746
dense,C0,4.08,1.0682749354663026e-16,1.0082166217405342,0.7638789307016102
dense,C0,4.12,7.921433758963412e-17,1.0082166222772593,0.7638789314846487
dense,C0,4.16,5.874893603548304e-17,1.008216622732565,0.7638789321496103
dense,C0,4.2,4.3578257302191936e-17,1.0082166231189906,0.7638789327145664
dense,C0,4.24,3.233044492719615e-17,1.0082166234471108,0.7638789331947776
dense,C0,4.28,2.398965441025702e-17,1.0082166237258494,0.7638789336031354
dense,C0,4.32,1.78034976912241e-17,1.008216623962743,0.7638789339505396
dense,C0,4.36,1.3214611815548305e-17,1.0082166241641584,0.7638789342462103
dense,C0,4.4,9.810025259126695e-18,1.0082166243354795,0.7638789344979514
dense,C0,4.44,7.283685756099206e-18,1.0082166244812607,0.7638789347123724
dense,C0,4.48,5.4087479743135295e-18,1.0082166246053568,0.7638789348950736
dense,C0,4.5200000000000005,4.01703504076014e-18,1.0082166247110327,0.7638789350508036
dense,C0,4.5600000000000005,2.9838505871136835e-18,1.0082166248010551,0.7638789351835895
dense,C0,4.6000000000000005,2.2167161595753412e-18,1.008216624877769,0.7638789352968505
dense,C0,4.64,1.6470392342821378e-18,1.0082166249431637,0.7638789353934877
dense,C0,4.68,1.223933906127756e-18,1.0082166249989275,0.7638789354759679
dense,C0,4.72,9.09643934763707e-19,1.0082166250464935,0.7638789355463859
dense,C0,4.76,6.761500534860598e-19,1.0082166250870799,0.763878935606523
dense,C0,4.8,5.026584217286408e-19,1.0082166251217204,0.7638789356578957
dense,C0,4.84,3.7373192050617493e-19,1.0082166251512943,0.7638789357017927
dense,C0,4.88,2.7790997740242803e-19,1.00821662517655,0.7638789357393118
dense,C0,4.92,2.0668271458748485e-19,1.008216625198124,0.7638789357713881
dense,C0,4.96,1.5373043375033098e-19,1.008216625216557,0.7638789357988184
dense,C0,5.0,1.1435903811215056e-19,1.0082166252323108,0.7638789358222807
dense,C0,5.04,8.50815639431639e-20,1.0082166252457778,0.7638789358423541
dense,C0,5.08,6.330742396409983e-20,1.0082166252572928,0.7638789358595316
dense,C0,5.12,4.711150853270483e-20,1.0082166252671414,0.7638789358742346
dense,C0,5.16,3.506321903064026e-20,1.0082166252755662,0.7638789358868222
dense,C0,5.2,2.6099352983957094e-20,1.0082166252827744,0.7638789358976009
dense,C0,5.24,1.9429395951108122e-20,1.0082166252889435,0.7638789359068328
dense,C0,5.28,1.4465736571256598e-20,1.008216625294224,0.7638789359147409
dense,C0,5.32,1.0771373557814242e-20,1.0082166252987448,0.7638789359215166
dense,C0,5.36,8.021463744598152e-21,1.0082166253026161,0.7638789359273235
dense,C0,5.4,5.974292457628351e-21,1.0082166253059315,0.7638789359323004
dense,C0,5.44,4.450096578656745e-21,1.008216625308772,0.7638789359365672
dense,C0,5.48,3.3151176298377552e-21,1.0082166253112055,0.7638789359402255
dense,C0,5.5200000000000005,2.4698874122237323e-21,1.0082166253132911,0.7638789359433628
dense,C0,5.5600000000000005,1.840377435284097e-21,1.0082166253150784,0.7638789359460535
dense,C0,5.6000000000000005,1.3714662136419978e-21,1.0082166253166105,0.763878935948362
dense,C0,5.64,1.0221235701214486e-21,1.0082166253179243,0.7638789359503426
dense,C0,5.68,7.61852788548813e-22,1.0082166253190508,0.763878935952042
dense,C0,5.72,5.679219555994538e-22,1.0082166253200167,0.7638789359535003
dense,C0,5.76,4.233991667888482e-22,1.0082166253208453,0.7638789359547523
dense,C0,5.8,3.1569196252591443e-22,1.0082166253215563,0.7638789359558272
dense,C0,5.84,2.3540434743958533e-22,1.0082166253221663,0.7638789359567502
dense,C0,5.88,1.7555449322002317e-22,1.0082166253226896,0.7638789359575424
dense,C0,5.92,1.3093096265683015e-22,1.008216625323139,0.763878935958223
dense,C0,5.96,9.766447318713115e-23,1.0082166253235245,0.7638789359588076
dense,C0,6.0,7.285418505650386e-23,1.0082166253238554,0.7638789359593096
dense,C0,6.04,5.435415489083538e-23,1.0082166253241398,0.7638789359597412
dense,C0,6.08,4.055506489885483e-23,1.0082166253243838,0.7638789359601118
dense,C0,6.12,3.026195571805942e-23,1.0082166253245934,0.7638789359604304
dense,C0,6.16,2.258422120978071e-23,1.008216625324773,0.7638789359607043
dense,C0,6.2,1.685554899969573e-23,1.0082166253249278,0.7638789359609397
dense,C0,6.24,1.2581616323538604e-23,1.0082166253250608,0.763878935961142
dense,C0,6.28,9.392099495205104e-24,1.008216625325175,0.7638789359613158
dense,C0,6.32,7.011604582691986e-24,1.0082166253252731,0.7638789359614657
dense,C0,6.36,5.2346499001348826e-24,1.0082166253253573,0.7638789359615941
dense,C0,6.4,3.908389915465362e-24,1.0082166253254299,0.7638789359617049
dense,C0,6.44,2.919114022359077e-24,1.008216625325492,0.7638789359617999
dense,C0,6.48,2.1799116014321928e-24,1.0082166253255458,0.7638789359618818
dense,C0,6.5200000000000005,1.6281804985983727e-24,1.0082166253255915,0.7638789359619519
dense,C0,6.5600000000000005,1.2160351620923502e-24,1.0082166253256313,0.7638789359620127
dense,C0,6.6000000000000005,9.084014493984392e-25,1.0082166253256655,0.7638789359620652
dense,C0,6.640000000000001,6.786515024093483e-25,1.0082166253256946,0.7638789359621099
dense,C0,6.68,5.0703326094935395e-25,1.0082166253257199,0.7638789359621484
dense,C0,6.72,3.7875721777489907e-25,1.0082166253257414,0.7638789359621814
dense,C0,6.76,2.830732571817458e-25,1.00821662532576,0.7638789359622103
dense,C0,6.8,2.1160235439813315e-25,1.008216625325776,0.7638789359622348
dense,C0,6.84,1.5817670799195332e-25,1.0082166253257898,0.7638789359622561
dense,C0,6.88,1.1817926453711142e-25,1.0082166253258018,0.7638789359622744
dense,C0,6.92,8.835017343932223e-26,1.0082166253258118,0.76387893596229
dense,C0,6.96,6.600163306084617e-26,1.008216625325821,0.7638789359623034
dense,C0,7.0,4.942594443115441e-26,1.0082166253258282,0.7638789359623148
dense,C0,7.04,3.696778617048567e-26,1.008216625325835,0.7638789359623251
dense,C0,7.08,2.75881483479782e-26,1.0082166253258407,0.7638789359623336
dense,C0,7.12,2.062160213817478e-26,1.0082166253258453,0.7638789359623412
dense,C0,7.16,1.5424155086271213e-26,1.0082166253258493,0.7638789359623476
dense,C0,7.2,1.1535915151219244e-26,1.0082166253258529,0.763878935962353
dense,C0,7.24,8.633213628053067e-27,1.008216625325856,0.7638789359623579
dense,C0,7.28,6.461555052433441e-27,1.0082166253258587,0.7638789359623621
dense,C0,7.32,4.8388851185773305e-27,1.0082166253258609,0.7638789359623656
dense,C0,7.36,3.629037497928646e-27,1.0082166253258629,0.7638789359623686
dense,C0,7.4,2.707278182081182e-27,1.0082166253258646,0.7638789359623713
dense,C0,7.44,2.0232618215447002e-27,1.008216625325866,0.7638789359623733
dense,C0,7.48,1.5225770435303728e-27,1.0082166253258673,0.7638789359623753
dense,C0,7.5200000000000005,1.1417097599602195e-27,1.0082166253258686,0.7638789359623773
dense,C0,7.5600000000000005,8.511085017675628e-28,1.0082166253258695,0.7638789359623785
dense,C0,7.6000000000000005,6.412637972589961e-28,1.0082166253258702,0.7638789359623798
dense,C0,7.640000000000001,4.7564152576147135e-28,1.0082166253258709,0.763878935962381
dense,C0,7.68,3.5924602364248437e-28,1.0082166253258715,0.7638789359623819
dense,C0,7.72,2.6743000984574504e-28,1.0082166253258722,0.7638789359623827
dense,C0,7.76,2.05566058544116e-28,1.0082166253258724,0.7638789359623831
dense,C0,7.8,1.5225169545161079e-28,1.0082166253258729,0.7638789359623835
dense,C0,7.84,1.1346038488374084e-28,1.008216625325873,0.7638789359623843
dense,C0,7.88,8.61460760404633e-29,1.0082166253258735,0.7638789359623847
dense,C0,7.92,6.654781292637879e-29,1.0082166253258735,0.7638789359623851
dense,C0,7.96,4.980300761789841e-29,1.0082166253258737,0.7638789359623857
dense,C0,8.0,3.760647846608292e-29,1.008216625325874,0.7638789359623858
dense,C1,0.0,0.5071107865352642,0.0,0.0
dense,C1,0.04,0.40888829935970133,0.10278273007828534,0.009812996019491014
dense,C1,0.08,0.32880117646551243,0.19617274479432342,0.031700847621603336
dense,C1,0.12,0.26311149155623825,0.281694601462047,0.062191277243264974
dense,C1,0.16,0.20920468963030484,0.3602693611515477,0.09852778210823648
dense,C1,0.2,0.16512269646666117,0.43245465994716314,0.138493682945107
dense,C1,0.24,0.12930300020779786,0.49860206918780225,0.18028685241066172
dense,C1,0.28,0.10043533458048894,0.55896150213648,0.22245200503144225
dense,C1,0.32,0.07738661698146425,0.6137487808485635,0.26384021981076206
dense,C1,0.36,0.059164402248799784,0.6631863263057602,0.30357826957530554
dense,C1,0.4,0.04490029412835129,0.7075241160082171,0.3410391019094601
dense,C1,0.44,0.03384193885494179,0.7470466128425252,0.3758102743301648
dense,C1,0.48,0.02534714914712115,0.7820704012686946,0.4076602861164234
dense,C1,0.52,0.018877065775859583,0.8129363931900703,0.43650425925262515
dense,C1,0.56,0.013987404276482106,0.8399995850707992,0.46237083835932796
dense,C1,0.6,0.010318027897110178,0.8636184890100386,0.4853719492285466
dense,C1,0.64,0.0075816008404817736,0.8841455897982555,0.50567652720676
dense,C1,0.68,0.005552157333870399,0.9019195503698936,0.5234887427059534
dense,C1,0.72,0.0040542763439351545,0.9172594214166443,0.539030751575728
dense,C1,0.76,0.0029533233996144985,0.9304608003417536,0.5525296412138714
dense,C1,0.8,0.0021469966673969576,0.9417937049847839,0.5642080332464536
dense,C1,0.84,0.001558235359294237,0.9515018460689758,0.5742777157679954
dense,C1,0.88,0.0011294260198901464,0.9598029673103171,0.5829356778787977
dense,C1,0.92,0.0008177711524375759,0.9668899469725467,0.5903619732245223
dense,C1,0.96,0.0005916532318358824,0.9729323994891758,0.5967189205919913
dense,C1,1.0,0.00042782271629950567,0.9780785671804769,0.6021512393689439
dense,C1,1.04,0.00030925037930394986,0.9824573419193638,0.6067868039540217
dense,C1,1.08,0.00022350407999312824,0.9861803005594862,0.6107377776211741
dense,C1,1.12,0.0001615325827913889,0.989343674329022,0.6141019503188805
dense,C1,1.16,0.00011676098181226765,0.9920302010810315,0.6169641562107809
dense,C1,1.2,8.442198190161199e-05,0.9943108309858687,0.619397686538747
dense,C1,1.24,6.106404665730649e-05,0.996246272029323,0.6214656432956122
dense,C1,1.28,4.419116124564912e-05,0.9978883726963427,0.6232222010561734
dense,C1,1.32,3.1999914599888184e-05,0.9992813465506609,0.6247137598479181
dense,C1,1.36,2.3188164179421003e-05,1.0004628479922149,0.6259799826399071
dense,C1,1.4000000000000001,1.681612401183308e-05,1.0014649110441003,0.627054718122071
dense,C1,1.44,1.2205707078314747e-05,1.002314764183832,0.6279668139183192
dense,C1,1.48,8.867700311297125e-06,1.0030355344429096,0.6287408279829567
dense,C1,1.52,6.449140794371802e-06,1.003646853589961,0.6293976472424005
dense,C1,1.56,4.695325446913505e-06,1.0041653784287574,0.6299550229852903
dense,C1,1.6,3.4224042981002342e-06,1.004605236254248,0.6304280323797633
dense,C1,1.6400000000000001,2.497618725845193e-06,1.0049784054346047,0.6308294750243174
dense,C1,1.68,1.825056623543672e-06,1.0052950400027154,0.6311702127698396
dense,C1,1.72,1.3353859191553425e-06,1.0055637460957134,0.631459460288081
dense,C1,1.76,9.784554652114884e-07,1.0057918171049636,0.6317050330742687
dense,C1,1.8,7.179618695708067e-07,1.005985433506579,0.631913558801982
dense,C1,1.84,5.276045694739167e-07,1.006149832539825,0.6320906572229614
dense,C1,1.8800000000000001,3.8831294957818254e-07,1.0062894521874468,0.6322410931372341
dense,C1,1.92,2.862457626238844e-07,1.0064080532840771,0.6323689063560659
dense,C1,1.96,2.1134702636527005e-07,1.0065088230303496,0.6324775220428083
dense,C1,2.0,1.5630300261835708e-07,1.0065944627139582,0.63256984434246
dense,C1,2.04,1.1578836871028133e-07,1.0066672620272317,0.6326483357956623
dense,C1,2.08,8.592100302555425e-08,1.006729162016392,0.6327150846717803
dense,C1,2.12,6.386734014236674e-08,1.0067818083935764,0.6327718620433149
dense,C1,2.16,4.755646845241577e-08,1.0068265966824708,0.6328201701546379
dense,C1,2.2,3.547281635900555e-08,1.006864710446171,0.6328612834068157
dense,C1,2.24,2.650567744596009e-08,1.0068971536564781,0.632896283082231
dense,C1,2.2800000000000002,1.9839877784659927e-08,1.0069247781026072,0.6329260867634647
dense,C1,2.32,1.4876249518761353e-08,1.006948306600238,0.6329514732565372
dense,C1,2.36,1.1173718410122437e-08,1.0069683526454674,0.6329731037056715
dense,C1,2.4,8.407080256833612e-09,1.0069854370594502,0.6329915394821481
dense,C1,2.44,6.336177289751229e-09,1.007000002085805,0.6330072573409844
dense,C1,2.48,4.783367251499416e-09,1.0070124233318856,0.6330206622637222
dense,C1,2.52,3.6170317968457515e-09,1.0070230198849233,0.6330320983416222
dense,C1,2.56,2.7394884703428825e-09,1.0070320628831508,0.6330418579992955
dense,C1,2.6,2.0781176028887144e-09,1.0070397827789315,0.6330501898128245
dense,C1,2.64,1.5788393944967824e-09,1.0070463754944647,0.633057305137471
dense,C1,2.68,1.2013113728392945e-09,1.0070520076397818,0.6330633837270659
dense,C1,2.72,9.153869611927255e-10,1.0070568209366517,0.633068578499257
dense,C1,2.7600000000000002,6.984998306038822e-10,1.0070609359699245,0.6330730195771307
dense,C1,2.8000000000000003,5.337288823974193e-10,1.0070644553691788,0.6330768177177066
dense,C1,2.84,4.0836438959320533e-10,1.0070674665077124,0.6330800672208726
dense,C1,2.88,3.1284372424262886e-10,1.0070700437925775,0.6330828483979709
dense,C1,2.92,2.3996007495323787e-10,1.0070722506080294,0.6330852296671249
dense,C1,2.96,1.842731317376112e-10,1.0070741409652126,0.6330872693321179
dense,C1,3.0,1.4166943895466425e-10,1.0070757609027956,0.6330890170929445
dense,C1,3.04,1.090338443838973e-10,1.007077149676436,0.6330905153287963
dense,C1,3.08,8.400355194622878e-11,1.007078340769147,0.6330918001880146
dense,C1,3.12,6.478369675341002e-11,1.0070793627497496,0.633092902514277
dense,C1,3.16,5.000881928147731e-11,1.0070802400024284,0.6330938486338067
dense,C1,3.2,3.863864122823354e-11,1.007080993346902,0.6330946610246373
dense,C1,3.24,2.987951938127092e-11,1.007081640565758,0.6330953588857363
dense,C1,3.2800000000000002,2.3125154649689893e-11,1.0070821968529535,0.6330959586211091
dense,C1,3.3200000000000003,1.7911764061458072e-11,1.0070826751953856,0.6330964742516861
dense,C1,3.36,1.3884134418874462e-11,1.0070830866976026,0.6330969177658679
dense,C1,3.4,1.0769876588875266e-11,1.0070834408582099,0.6330972994179416
dense,C1,3.44,8.35986994325214e-12,1.0070837458052275,0.6330976279821983
dense,C1,3.48,6.493386881837699e-12,1.0070840084965516,0.6330979109693878
dense,C1,3.52,5.046761250139868e-12,1.0070842348907476,0.6330981548111466
dense,C1,3.56,3.924744436207952e-12,1.0070844300926116,0.6330983650171871
dense,C1,3.6,3.0539028337587895e-12,1.0070845984772663,0.633098546309311
dense,C1,3.64,2.3775680522444625e-12,1.0070847437959887,0.6330987027357028
dense,C1,3.68,1.851969874616004e-12,1.007084869266494,0.6330988377684321
dense,C1,3.72,1.4432713870450807e-12,1.0070849776499775,0.6330989543866601
dense,C1,3.7600000000000002,1.1252931610512551e-12,1.0070850713168853,0.6330990551476745
dense,C1,3.8000000000000003,8.777644104656934e-13,1.0070851523030762,0.6330991422475459
dense,C1,3.84,6.849776582821451e-13,1.0070852223578026,0.6330992175729442
dense,C1,3.88,5.347527553248115e-13,1.0070852829847108,0.6330992827454229
dense,C1,3.92,4.1763833039523957e-13,1.0070853354768885,0.6330993391592683
dense,C1,3.96,3.262956810052252e-13,1.0070853809468432,0.6330993880138717
dense,C1,4.0,2.5502299271744057e-13,1.0070854203521427,0.6330994303414225
dense,C1,4.04,1.9938761336588749e-13,1.0070854545173622,0.6330994670306065
dense,C1,4.08,1.5594160559964445e-13,1.0070854841528751,0.6330994988468943
dense,C1,4.12,1.2200154806926879e-13,1.0070855098709435,0.6330995264499167
dense,C1,4.16,9.547794282970048e-14,1.007085532199511,0.6330995504083547
dense,C1,4.2,7.474296345789875e-14,1.007085551594018,0.6330995712126969
dense,C1,4.24,5.852785301111795e-14,1.0070855684475415,0.6330995892861816
dense,C1,4.28,4.5843275757473254e-14,1.0070855830994876,0.633099604994182
dense,C1,4.32,3.591744832136498e-14,1.0070855958430542,0.6330996186522602
dense,C1,4.36,2.8148051897874186e-14,1.00708560693164,0.6330996305330806
dense,C1,4.4,2.2064837335662467e-14,1.0070856165843443,0.6330996408723475
dense,C1,4.44,1.730052698497256e-14,1.0070856249906983,0.6330996498739093
dense,C1,4.48,1.3568162753060587e-14,1.007085632314732,0.633099657714142
dense,C1,4.5200000000000005,1.0643462782259257e-14,1.007085638698467,0.6330996645457205
dense,C1,4.5600000000000005,8.351073257880826e-15,1.0070856442649285,0.6330996705008647
dense,C1,4.6000000000000005,6.553850007157168e-15,1.0070856491207334,0.6330996756941288
dense,C1,4.64,5.144499490798514e-15,1.0070856533583203,0.6330996802248096
dense,C1,4.68,4.039056125349421e-15,1.0070856570578726,0.6330996841790145
dense,C1,4.72,3.1717913759793593e-15,1.0070856602889724,0.6330996876314479
dense,C1,4.76,2.4912382514724978e-15,1.0070856631120317,0.6330996906469487
dense,C1,4.8,1.9570859870785755e-15,1.0070856655795222,0.6330996932818194
dense,C1,4.84,1.5377534978059616e-15,1.00708566773704,0.6330996955849708
dense,C1,4.88,1.2084925825907004e-15,1.0070856696242225,0.6330996975989103
dense,C1,4.92,9.499047443146355e-16,1.0070856712755452,0.6330996993605975
dense,C1,4.96,7.467812244952749e-16,1.0070856727210036,0.6330997009021814
dense,C1,5.0,5.871952208977855e-16,1.0070856739867073,0.6330997022516364
dense,C1,5.04,4.617915888992911e-16,1.0070856750953956,0.6330997034333188
dense,C1,5.08,3.6323073275369264e-16,1.007085676066876,0.6330997044684392
dense,C1,5.12,2.857531036537247e-16,1.007085676918414,0.6330997053754805
dense,C1,5.16,2.2483810070171975e-16,1.0070856776650632,0.633099706170551
dense,C1,5.2,1.769368487868188e-16,1.0070856783199538,0.6330997068676989
dense,C1,5.24,1.3926276153760559e-16,1.007085678894544,0.6330997074791787
dense,C1,5.28,1.0962736914822576e-16,1.007085679398836,0.6330997080156838
dense,C1,5.32,8.631161746305934e-17,1.0070856798415648,0.6330997084865514
dense,C1,5.36,6.796492123445564e-17,1.0070856802303618,0.6330997088999348
dense,C1,5.4,5.3525996496936504e-17,1.0070856805718964,0.6330997092629593
dense,C1,5.44,4.2160734034282323e-17,1.0070856808719992,0.6330997095818504
dense,C1,5.48,3.3213465072440265e-17,1.0070856811357707,0.6330997098620528
dense,C1,5.5200000000000005,2.616869029666531e-17,1.0070856813676725,0.6330997101083281
dense,C1,5.5600000000000005,2.062104829996533e-17,1.0070856815716103,0.6330997103248436
dense,C1,5.6000000000000005,1.6251736192919043e-17,1.0070856817510025,0.6330997105152448
dense,C1,5.64,1.2809973060198059e-17,1.0070856819088445,0.633099710682725
dense,C1,5.68,1.0098466109940352e-17,1.0070856820477598,0.6330997108300814
dense,C1,5.72,7.961970960979159e-18,1.0070856821700482,0.6330997109597634
dense,C1,5.76,6.278315649475009e-18,1.0070856822777254,0.6330997110739197
dense,C1,5.8,4.951336304384359e-18,1.0070856823725598,0.6330997111744322
dense,C1,5.84,3.90532988703144e-18,1.0070856824561023,0.6330997112629522
dense,C1,5.88,3.080692990668504e-18,1.0070856825297139,0.6330997113409286
dense,C1,5.92,2.4304904555339864e-18,1.0070856825945893,0.6330997114096322
dense,C1,5.96,1.9177567428116204e-18,1.0070856826517782,0.633099711470179
dense,C1,6.0,1.513376056135665e-18,1.0070856827022012,0.6330997115235493
dense,C1,6.04,1.1944091812515064e-18,1.0070856827466683,0.6330997115706026
dense,C1,6.08,9.427837497389201e-19,1.007085682785891,0.6330997116120958
dense,C1,6.12,7.442568023770691e-19,1.007085682820494,0.6330997116486929
dense,C1,6.16,5.876041210418861e-19,1.0070856828510282,0.6330997116809778
dense,C1,6.2,4.639784984780967e-19,1.0070856828779764,0.6330997117094638
dense,C1,6.24,3.6640489157544477e-19,1.0070856829017643,0.6330997117346034
dense,C1,6.28,2.8938397559735315e-19,1.0070856829227663,0.6330997117567936
dense,C1,6.32,2.28579278550035e-19,1.0070856829413122,0.633099711776383
dense,C1,6.36,1.80571169698922e-19,1.0070856829576917,0.6330997117936801
dense,C1,6.4,1.4266186021939435e-19,1.0070856829721606,0.633099711808956
dense,C1,6.44,1.1272383600206092e-19,1.0070856829849435,0.6330997118224488
dense,C1,6.48,8.907805251433076e-20,1.0070856829962387,0.6330997118343685
dense,C1,6.5200000000000005,7.040002328113808e-20,1.0070856830062216,0.6330997118449002
dense,C1,6.5600000000000005,5.564440250862556e-20,1.007085683015045,0.6330997118542073
