tag,depth_index,depth,sample_r,sample_q,forward_h_gram,adjoint_q_gram,backprop_beta_gram
smooth_generic,23,0.575,1,0,0.09867735206108826,1.8846134402981451,0.833630962151393
smooth_generic,23,0.575,1,1,0.17241486923308216,2.0794518113659275,1.3981154810653837
smooth_generic,23,0.575,1,2,-0.06901095707662756,1.947556883560696,1.046288625761512
smooth_generic,23,0.575,2,0,-0.2775896669368746,1.7777641147578136,0.6980313133163486
smooth_generic,23,0.575,2,1,-0.06901095707662756,1.947556883560696,1.046288625761512
smooth_generic,23,0.575,2,2,0.4112508918561734,1.836174871759373,0.8481801724372547
smooth_generic,24,0.6,0,0,0.42184088738721764,1.7137913805299456,0.6754136036218285
smooth_generic,24,0.6,0,1,0.1029905176403869,1.8500882057499057,0.8359446692398289
smooth_generic,24,0.6,0,2,-0.2856468217171726,1.7564455976029958,0.7090318588498518
smooth_generic,24,0.6,1,0,0.1029905176403869,1.8500882057499057,0.8359446692398289
smooth_generic,24,0.6,1,1,0.17597408840702158,2.018292596261286,1.3519311757379704
smooth_generic,24,0.6,1,2,-0.07073206172703357,1.9039594813574485,1.012449738287425
smooth_generic,24,0.6,2,0,-0.2856468217171726,1.7564455976029958,0.7090318588498518
smooth_generic,24,0.6,2,1,-0.07073206172703357,1.9039594813574485,1.012449738287425
smooth_generic,24,0.6,2,2,0.4222243226477203,1.807317721307346,0.8266786321642456
smooth_generic,25,0.625,0,0,0.4310394106423645,1.7007850448859543,0.6980464808569186
smooth_generic,25,0.625,0,1,0.10721004109624892,1.8185738357316874,0.8456041339060926
smooth_generic,25,0.625,0,2,-0.2938063601509404,1.7378181586551043,0.7196521408725847
smooth_generic,25,0.625,1,0,0.10721004109624892,1.8185738357316874,0.8456041339060926
smooth_generic,25,0.625,1,1,0.17989969913599924,1.9624073266619266,1.306124108801334
smooth_generic,25,0.625,1,2,-0.07260646725646179,1.8648084959572835,0.9650025567603616
smooth_generic,25,0.625,2,0,-0.2938063601509404,1.7378181586551043,0.7196521408725847
smooth_generic,25,0.625,2,1,-0.07260646725646179,1.8648084959572835,0.9650025567603616
smooth_generic,25,0.625,2,2,0.43368928545886515,1.7822791969929233,0.8003234379944971
smooth_generic,26,0.65,0,0,0.4404783205676969,1.6887976826155269,0.7346001686561046
smooth_generic,26,0.65,0,1,0.11126937704012287,1.7893414623743444,0.8627266272535374
smooth_generic,26,0.65,0,2,-0.3022191706610395,1.7214052464678087,0.7305602921463578
smooth_generic,26,0.65,1,0,0.11126937704012287,1.7893414623743444,0.8627266272535374
smooth_generic,26,0.65,1,1,0.18410681381736405,1.9110383975253475,1.2686543445934981
smooth_generic,26,0.65,1,2,-0.07467462351147243,1.829578749651881,0.9183705780434988
smooth_generic,26,0.65,2,0,-0.3022191706610395,1.7214052464678087,0.7305602921463578
smooth_generic,26,0.65,2,1,-0.07467462351147243,1.829578749651881,0.9183705780434988
smooth_generic,26,0.65,2,2,0.44577289574887186,1.7607664053985133,0.7771289497519106
smooth_generic,27,0.675,0,0,0.45019013215975384,1.6769615573100534,0.7771986847500881
smooth_generic,27,0.675,0,1,0.11506571750376098,1.7616962576325497,0.8826235032596248
smooth_generic,27,0.675,0,2,-0.3109772111695518,1.7063751539710852,0.7376661468901315
smooth_generic,27,0.675,1,0,0.11506571750376098,1.7616962576325497,0.8826235032596248
smooth_generic,27,0.675,1,1,0.18841899232282344,1.8635268482823912,1.2357073480437073
smooth_generic,27,0.675,1,2,-0.0769108387227229,1.7974933758133187,0.8805588227811323
smooth_generic,27,0.675,2,0,-0.3109772111695518,1.7063751539710852,0.7376661468901315
smooth_generic,27,0.675,2,1,-0.0769108387227229,1.7974933758133187,0.8805588227811323
smooth_generic,27,0.675,2,2,0.4584642885104453,1.741927437003896,0.7552730159907685
smooth_generic,28,0.7,0,0,0.4601022992992718,1.6646818032440593,0.815321376033145
