source,case_id,fractional_loss_progress,depth_index,depth_fraction,gram_increment_fro,progress_path_scale,terminal_loss_reduction_fraction
dense,C0,0.88,0,0.0,0.12582351251415042,0.4853351268197654,1.0
dense,C0,0.88,1,0.0625,0.13670088027732005,0.4853351268197654,1.0
dense,C0,0.88,2,0.125,0.14904548522035593,0.4853351268197654,1.0
dense,C0,0.88,3,0.1875,0.16218344745013458,0.4853351268197654,1.0
dense,C0,0.88,4,0.25,0.17461794530758734,0.4853351268197654,1.0
dense,C0,0.88,5,0.3125,0.1873225237082548,0.4853351268197654,1.0
dense,C0,0.88,6,0.375,0.20195800918841633,0.4853351268197654,1.0
dense,C0,0.88,7,0.4375,0.21538307117811942,0.4853351268197654,1.0
dense,C0,0.88,8,0.5,0.22957352149720445,0.4853351268197654,1.0
dense,C0,0.88,9,0.5625,0.24484403535379645,0.4853351268197654,1.0
dense,C0,0.88,10,0.625,0.25964770373474233,0.4853351268197654,1.0
dense,C0,0.88,11,0.6875,0.2749568175190536,0.4853351268197654,1.0
dense,C0,0.88,12,0.75,0.29008563649796426,0.4853351268197654,1.0
dense,C0,0.88,13,0.8125,0.3066301145365998,0.4853351268197654,1.0
dense,C0,0.88,14,0.875,0.32232785399746644,0.4853351268197654,1.0
dense,C0,0.88,15,0.9375,0.3384718189441723,0.4853351268197654,1.0
dense,C0,0.88,16,1.0,0.35592721994592363,0.4853351268197654,1.0
dense,C0,0.89,0,0.0,0.1304752130821296,0.4853351268197654,1.0
dense,C0,0.89,1,0.0625,0.1418083993367583,0.4853351268197654,1.0
dense,C0,0.89,2,0.125,0.15464749141758288,0.4853351268197654,1.0
dense,C0,0.89,3,0.1875,0.1683015622922346,0.4853351268197654,1.0
dense,C0,0.89,4,0.25,0.18125080508551472,0.4853351268197654,1.0
dense,C0,0.89,5,0.3125,0.19448249594188002,0.4853351268197654,1.0
dense,C0,0.89,6,0.375,0.20970517247596215,0.4853351268197654,1.0
dense,C0,0.89,7,0.4375,0.2236962005490675,0.4853351268197654,1.0
dense,C0,0.89,8,0.5,0.2384837567381495,0.4853351268197654,1.0
dense,C0,0.89,9,0.5625,0.25438606710790107,0.4853351268197654,1.0
dense,C0,0.89,10,0.625,0.26981844490612145,0.4853351268197654,1.0
dense,C0,0.89,11,0.6875,0.28578869565524445,0.4853351268197654,1.0
dense,C0,0.89,12,0.75,0.3015724894378964,0.4853351268197654,1.0
dense,C0,0.89,13,0.8125,0.318827551418722,0.4853351268197654,1.0
dense,C0,0.89,14,0.875,0.3352275487516891,0.4853351268197654,1.0
dense,C0,0.89,15,0.9375,0.35208589306640176,0.4853351268197654,1.0
dense,C0,0.89,16,1.0,0.37032018240337755,0.4853351268197654,1.0
dense,C0,0.9,0,0.0,0.13517856944392947,0.4853351268197654,1.0
dense,C0,0.9,1,0.0625,0.1469732891184282,0.4853351268197654,1.0
dense,C0,0.9,2,0.125,0.1603129999247706,0.4853351268197654,1.0
dense,C0,0.9,3,0.1875,0.174489584591815,0.4853351268197654,1.0
dense,C0,0.9,4,0.25,0.18796013495626224,0.4853351268197654,1.0
dense,C0,0.9,5,0.3125,0.20172570123117411,0.4853351268197654,1.0
dense,C0,0.9,6,0.375,0.21754308147521864,0.4853351268197654,1.0
dense,C0,0.9,7,0.4375,0.23210750315816403,0.4853351268197654,1.0
dense,C0,0.9,8,0.5,0.24750003324906017,0.4853351268197654,1.0
dense,C0,0.9,9,0.5625,0.2640425032463537,0.4853351268197654,1.0
dense,C0,0.9,10,0.625,0.28011203160529596,0.4853351268197654,1.0
dense,C0,0.9,11,0.6875,0.2967524202377182,0.4853351268197654,1.0
dense,C0,0.9,12,0.75,0.3132001764243642,0.4853351268197654,1.0
dense,C0,0.9,13,0.8125,0.33117552171092807,0.4853351268197654,1.0
dense,C0,0.9,14,0.875,0.3482876289851904,0.4853351268197654,1.0
dense,C0,0.9,15,0.9375,0.3658703979161649,0.4853351268197654,1.0
dense,C0,0.9,16,1.0,0.3848946127362102,0.4853351268197654,1.0
dense,C0,0.91,0,0.0,0.1409048745532363,0.4853351268197654,1.0
dense,C0,0.91,1,0.0625,0.15327429394570669,0.4853351268197654,1.0
dense,C0,0.91,2,0.125,0.16723628852317113,0.4853351268197654,1.0
dense,C0,0.91,3,0.1875,0.182062301930144,0.4853351268197654,1.0
dense,C0,0.91,4,0.25,0.19618422061307816,0.4853351268197654,1.0
dense,C0,0.91,5,0.3125,0.21061782877195137,0.4853351268197654,1.0
dense,C0,0.91,6,0.375,0.22717864390134176,0.4853351268197654,1.0
dense,C0,0.91,7,0.4375,0.24246351039588915,0.4853351268197654,1.0
dense,C0,0.91,8,0.5,0.2586169271959758,0.4853351268197654,1.0
dense,C0,0.91,9,0.5625,0.27596525687997675,0.4853351268197654,1.0
dense,C0,0.91,10,0.625,0.29283941425504245,0.4853351268197654,1.0
dense,C0,0.91,11,0.6875,0.3103282445599726,0.4853351268197654,1.0
dense,C0,0.91,12,0.75,0.3276181322039552,0.4853351268197654,1.0
dense,C0,0.91,13,0.8125,0.34650619093206886,0.4853351268197654,1.0
dense,C0,0.91,14,0.875,0.3645256020442251,0.4853351268197654,1.0
dense,C0,0.91,15,0.9375,0.38303209115629216,0.4853351268197654,1.0
dense,C0,0.91,16,1.0,0.40306504924217146,0.4853351268197654,1.0
dense,C0,0.92,0,0.0,0.14663124471015104,0.4853351268197654,1.0
dense,C0,0.92,1,0.0625,0.15957536988288845,0.4853351268197654,1.0
dense,C0,0.92,2,0.125,0.1741596374570617,0.4853351268197654,1.0
dense,C0,0.92,3,0.1875,0.1896350821672912,0.4853351268197654,1.0
dense,C0,0.92,4,0.25,0.20440836870157236,0.4853351268197654,1.0
dense,C0,0.92,5,0.3125,0.21951000886503177,0.4853351268197654,1.0
dense,C0,0.92,6,0.375,0.23681427190916546,0.4853351268197654,1.0
dense,C0,0.92,7,0.4375,0.2528195961653137,0.4853351268197654,1.0
dense,C0,0.92,8,0.5,0.2697339017098025,0.4853351268197654,1.0
dense,C0,0.92,9,0.5625,0.28788809777502333,0.4853351268197654,1.0
dense,C0,0.92,10,0.625,0.30556686976028863,0.4853351268197654,1.0
dense,C0,0.92,11,0.6875,0.32390414823092395,0.4853351268197654,1.0
dense,C0,0.92,12,0.75,0.34203616255174135,0.4853351268197654,1.0
dense,C0,0.92,13,0.8125,0.36183691764627335,0.4853351268197654,1.0
dense,C0,0.92,14,0.875,0.38076363692032195,0.4853351268197654,1.0
dense,C0,0.92,15,0.9375,0.40019383199183456,0.4853351268197654,1.0
dense,C0,0.92,16,1.0,0.42123552737084835,0.4853351268197654,1.0
dense,C0,0.93,0,0.0,0.15243741218655332,0.4853351268197654,1.0
dense,C0,0.93,1,0.0625,0.16596515136848883,0.4853351268197654,1.0
dense,C0,0.93,2,0.125,0.18118126771943596,0.4853351268197654,1.0
dense,C0,0.93,3,0.1875,0.1973161547571862,0.4853351268197654,1.0
dense,C0,0.93,4,0.25,0.21275108015273242,0.4853351268197654,1.0
dense,C0,0.93,5,0.3125,0.22853134821875848,0.4853351268197654,1.0
dense,C0,0.93,6,0.375,0.2465908449561569,0.4853351268197654,1.0
dense,C0,0.93,7,0.4375,0.26332829253302426,0.4853351268197654,1.0
dense,C0,0.93,8,0.5,0.2810158572244158,0.4853351268197654,1.0
dense,C0,0.93,9,0.5625,0.29998909804818163,0.4853351268197654,1.0
dense,C0,0.93,10,0.625,0.31848580091080303,0.4853351268197654,1.0
dense,C0,0.93,11,0.6875,0.33768574381120414,0.4853351268197654,1.0
dense,C0,0.93,12,0.75,0.35667409558312263,0.4853351268197654,1.0
dense,C0,0.93,13,0.8125,0.3774028758966325,0.4853351268197654,1.0
dense,C0,0.93,14,0.875,0.39725251146986357,0.4853351268197654,1.0
dense,C0,0.93,15,0.9375,0.41762235280632043,0.4853351268197654,1.0
dense,C0,0.93,16,1.0,0.43969031862270314,0.4853351268197654,1.0
dense,C0,0.9400000000000001,0,0.0,0.15946874773633343,0.4853351268197654,1.0
dense,C0,0.9400000000000001,1,0.0625,0.17371688842037425,0.4853351268197654,1.0
dense,C0,0.9400000000000001,2,0.125,0.18971210864906862,0.4853351268197654,1.0
dense,C0,0.9400000000000001,3,0.1875,0.206660212966716,0.4853351268197654,1.0
dense,C0,0.9400000000000001,4,0.25,0.22291458392516914,0.4853351268197654,1.0
dense,C0,0.9400000000000001,5,0.3125,0.2395363961773534,0.4853351268197654,1.0
dense,C0,0.9400000000000001,6,0.375,0.2585320379543067,0.4853351268197654,1.0
dense,C0,0.9400000000000001,7,0.4375,0.27618067503321514,0.4853351268197654,1.0
dense,C0,0.9400000000000001,8,0.5,0.2948315295761413,0.4853351268197654,1.0
dense,C0,0.9400000000000001,9,0.5625,0.314826203231012,0.4853351268197654,1.0
dense,C0,0.9400000000000001,10,0.625,0.3343456038031138,0.4853351268197654,1.0
dense,C0,0.9400000000000001,11,0.6875,0.3546265455539133,0.4853351268197654,1.0
dense,C0,0.9400000000000001,12,0.75,0.3746896238538491,0.4853351268197654,1.0
dense,C0,0.9400000000000001,13,0.8125,0.39658214821769944,0.4853351268197654,1.0
dense,C0,0.9400000000000001,14,0.875,0.4175944453030401,0.4853351268197654,1.0
dense,C0,0.9400000000000001,15,0.9375,0.4391490129673946,0.4853351268197654,1.0
dense,C0,0.9400000000000001,16,1.0,0.4625126970373597,0.4853351268197654,1.0
dense,C0,0.95,0,0.0,0.16650016520864216,0.4853351268197654,1.0
dense,C0,0.95,1,0.0625,0.18146871277367752,0.4853351268197654,1.0
dense,C0,0.95,2,0.125,0.19824302396936008,0.4853351268197654,1.0
dense,C0,0.95,3,0.1875,0.2160043489637872,0.4853351268197654,1.0
dense,C0,0.95,4,0.25,0.23307816380861876,0.4853351268197654,1.0
dense,C0,0.95,5,0.3125,0.2505415084031284,0.4853351268197654,1.0
dense,C0,0.95,6,0.375,0.2704733114890387,0.4853351268197654,1.0
dense,C0,0.95,7,0.4375,0.2890331548385148,0.4853351268197654,1.0
dense,C0,0.95,8,0.5,0.3086473017889259,0.4853351268197654,1.0
dense,C0,0.95,9,0.5625,0.32966341987596476,0.4853351268197654,1.0
dense,C0,0.95,10,0.625,0.3502055002749281,0.4853351268197654,1.0
dense,C0,0.95,11,0.6875,0.3715674484772925,0.4853351268197654,1.0
dense,C0,0.95,12,0.75,0.39270524559829656,0.4853351268197654,1.0
dense,C0,0.95,13,0.8125,0.4157614908137534,0.4853351268197654,1.0
dense,C0,0.95,14,0.875,0.43793645358573874,0.4853351268197654,1.0
dense,C0,0.95,15,0.9375,0.46067573262111905,0.4853351268197654,1.0
dense,C0,0.95,16,1.0,0.4853351268197654,0.4853351268197654,1.0
dense,C2,0.0,0,0.0,0.0,0.4853351268197654,1.0
dense,C2,0.0,1,0.0625,0.0,0.4853351268197654,1.0
dense,C2,0.0,2,0.125,0.0,0.4853351268197654,1.0
dense,C2,0.0,3,0.1875,0.0,0.4853351268197654,1.0
dense,C2,0.0,4,0.25,0.0,0.4853351268197654,1.0
dense,C2,0.0,5,0.3125,0.0,0.4853351268197654,1.0
dense,C2,0.0,6,0.375,0.0,0.4853351268197654,1.0
dense,C2,0.0,7,0.4375,0.0,0.4853351268197654,1.0
dense,C2,0.0,8,0.5,0.0,0.4853351268197654,1.0
dense,C2,0.0,9,0.5625,0.0,0.4853351268197654,1.0
dense,C2,0.0,10,0.625,0.0,0.4853351268197654,1.0
dense,C2,0.0,11,0.6875,0.0,0.4853351268197654,1.0
dense,C2,0.0,12,0.75,0.0,0.4853351268197654,1.0
dense,C2,0.0,13,0.8125,0.0,0.4853351268197654,1.0
dense,C2,0.0,14,0.875,0.0,0.4853351268197654,1.0
dense,C2,0.0,15,0.9375,0.0,0.4853351268197654,1.0
dense,C2,0.0,16,1.0,0.0,0.4853351268197654,1.0
dense,C2,0.01,0,0.0,0.000271233528779768,0.4853351268197654,1.0
dense,C2,0.01,1,0.0625,0.00027724721246680397,0.4853351268197654,1.0
dense,C2,0.01,2,0.125,0.0002852919360097878,0.4853351268197654,1.0
dense,C2,0.01,3,0.1875,0.0002987354809001405,0.4853351268197654,1.0
dense,C2,0.01,4,0.25,0.00030828048177659255,0.4853351268197654,1.0
dense,C2,0.01,5,0.3125,0.00031622710023362075,0.4853351268197654,1.0
dense,C2,0.01,6,0.375,0.00033071999984196615,0.4853351268197654,1.0
dense,C2,0.01,7,0.4375,0.0003389546175796113,0.4853351268197654,1.0
dense,C2,0.01,8,0.5,0.0003470355867523962,0.4853351268197654,1.0
dense,C2,0.01,9,0.5625,0.00035872978165739627,0.4853351268197654,1.0
dense,C2,0.01,10,0.625,0.0003674930381276178,0.4853351268197654,1.0
dense,C2,0.01,11,0.6875,0.00037768181458824255,0.4853351268197654,1.0
dense,C2,0.01,12,0.75,0.0003884667218390354,0.4853351268197654,1.0
dense,C2,0.01,13,0.8125,0.0003968582353080135,0.4853351268197654,1.0
dense,C2,0.01,14,0.875,0.0004059647253347416,0.4853351268197654,1.0
dense,C2,0.01,15,0.9375,0.00041578738671486763,0.4853351268197654,1.0
dense,C2,0.01,16,1.0,0.00042603326060617664,0.4853351268197654,1.0
dense,C2,0.02,0,0.0,0.0005424670575594034,0.4853351268197654,1.0
dense,C2,0.02,1,0.0625,0.0005544944249336074,0.4853351268197654,1.0
dense,C2,0.02,2,0.125,0.000570583872019633,0.4853351268197654,1.0
dense,C2,0.02,3,0.1875,0.0005974709618002254,0.4853351268197654,1.0
dense,C2,0.02,4,0.25,0.0006165609635532648,0.4853351268197654,1.0
dense,C2,0.02,5,0.3125,0.0006324542004672493,0.4853351268197654,1.0
dense,C2,0.02,6,0.375,0.0006614399996838434,0.4853351268197654,1.0
dense,C2,0.02,7,0.4375,0.0006779092351591699,0.4853351268197654,1.0
dense,C2,0.02,8,0.5,0.0006940711735047884,0.4853351268197654,1.0
dense,C2,0.02,9,0.5625,0.0007174595633146612,0.4853351268197654,1.0
dense,C2,0.02,10,0.625,0.0007349860762552859,0.4853351268197654,1.0
dense,C2,0.02,11,0.6875,0.0007553636291763474,0.4853351268197654,1.0
dense,C2,0.02,12,0.75,0.0007769334436782545,0.4853351268197654,1.0
dense,C2,0.02,13,0.8125,0.0007937164706159019,0.4853351268197654,1.0
dense,C2,0.02,14,0.875,0.0008119294506694912,0.4853351268197654,1.0
dense,C2,0.02,15,0.9375,0.0008315747734297869,0.4853351268197654,1.0
dense,C2,0.02,16,1.0,0.0008520665212124026,0.4853351268197654,1.0
dense,C2,0.03,0,0.0,0.0008137005863392289,0.4853351268197654,1.0
dense,C2,0.03,1,0.0625,0.0008317416374006004,0.4853351268197654,1.0
dense,C2,0.03,2,0.125,0.0008558758080295555,0.4853351268197654,1.0
dense,C2,0.03,3,0.1875,0.0008962064427003677,0.4853351268197654,1.0
dense,C2,0.03,4,0.25,0.0009248414453299926,0.4853351268197654,1.0
dense,C2,0.03,5,0.3125,0.0009486813007008757,0.4853351268197654,1.0
dense,C2,0.03,6,0.375,0.0009921599995258096,0.4853351268197654,1.0
dense,C2,0.03,7,0.4375,0.0010168638527387837,0.4853351268197654,1.0
dense,C2,0.03,8,0.5,0.0010411067602572389,0.4853351268197654,1.0
dense,C2,0.03,9,0.5625,0.0010761893449722508,0.4853351268197654,1.0
dense,C2,0.03,10,0.625,0.0011024791143830386,0.4853351268197654,1.0
dense,C2,0.03,11,0.6875,0.0011330454437648355,0.4853351268197654,1.0
dense,C2,0.03,12,0.75,0.001165400165517423,0.4853351268197654,1.0
dense,C2,0.03,13,0.8125,0.0011905747059239244,0.4853351268197654,1.0
dense,C2,0.03,14,0.875,0.001217894176004235,0.4853351268197654,1.0
dense,C2,0.03,15,0.9375,0.0012473621601448417,0.4853351268197654,1.0
dense,C2,0.03,16,1.0,0.0012780997818185968,0.4853351268197654,1.0
dense,C2,0.04,0,0.0,0.0010849341151189943,0.4853351268197654,1.0
dense,C2,0.04,1,0.0625,0.0011089888498673997,0.4853351268197654,1.0
dense,C2,0.04,2,0.125,0.0011411677440392074,0.4853351268197654,1.0
dense,C2,0.04,3,0.1875,0.0011949419236003194,0.4853351268197654,1.0
dense,C2,0.04,4,0.25,0.0012331219271065278,0.4853351268197654,1.0
dense,C2,0.04,5,0.3125,0.0012649084009343093,0.4853351268197654,1.0
dense,C2,0.04,6,0.375,0.0013228799993676343,0.4853351268197654,1.0
dense,C2,0.04,7,0.4375,0.0013558184703183433,0.4853351268197654,1.0
dense,C2,0.04,8,0.5,0.0013881423470095764,0.4853351268197654,1.0
dense,C2,0.04,9,0.5625,0.0014349191266294545,0.4853351268197654,1.0
dense,C2,0.04,10,0.625,0.0014699721525105152,0.4853351268197654,1.0
dense,C2,0.04,11,0.6875,0.001510727258352885,0.4853351268197654,1.0
dense,C2,0.04,12,0.75,0.0015538668873564558,0.4853351268197654,1.0
dense,C2,0.04,13,0.8125,0.0015874329412319437,0.4853351268197654,1.0
dense,C2,0.04,14,0.875,0.0016238589013388388,0.4853351268197654,1.0
dense,C2,0.04,15,0.9375,0.0016631495468597006,0.4853351268197654,1.0
dense,C2,0.04,16,1.0,0.0017041330424246352,0.4853351268197654,1.0
dense,C2,0.05,0,0.0,0.001356167643898819,0.4853351268197654,1.0
dense,C2,0.05,1,0.0625,0.0013862360623343886,0.4853351268197654,1.0
dense,C2,0.05,2,0.125,0.0014264596800492688,0.4853351268197654,1.0
dense,C2,0.05,3,0.1875,0.0014936774045004617,0.4853351268197654,1.0
dense,C2,0.05,4,0.25,0.0015414024088831225,0.4853351268197654,1.0
dense,C2,0.05,5,0.3125,0.0015811355011681235,0.4853351268197654,1.0
dense,C2,0.05,6,0.375,0.001653599999209706,0.4853351268197654,1.0
dense,C2,0.05,7,0.4375,0.0016947730878980897,0.4853351268197654,1.0
dense,C2,0.05,8,0.5,0.0017351779337620313,0.4853351268197654,1.0
dense,C2,0.05,9,0.5625,0.0017936489082869117,0.4853351268197654,1.0
dense,C2,0.05,10,0.625,0.001837465190638319,0.4853351268197654,1.0
dense,C2,0.05,11,0.6875,0.0018884090729411826,0.4853351268197654,1.0
dense,C2,0.05,12,0.75,0.0019423336091956766,0.4853351268197654,1.0
dense,C2,0.05,13,0.8125,0.0019842911765399675,0.4853351268197654,1.0
dense,C2,0.05,14,0.875,0.0020298236266737745,0.4853351268197654,1.0
dense,C2,0.05,15,0.9375,0.0020789369335747643,0.4853351268197654,1.0
dense,C2,0.05,16,1.0,0.002130166303030997,0.4853351268197654,1.0
dense,C2,0.06,0,0.0,0.0016274011726784528,0.4853351268197654,1.0
dense,C2,0.06,1,0.0625,0.0016634832748010629,0.4853351268197654,1.0
dense,C2,0.06,2,0.125,0.0017117516160589199,0.4853351268197654,1.0
dense,C2,0.06,3,0.1875,0.0017924128854005998,0.4853351268197654,1.0
dense,C2,0.06,4,0.25,0.0018496828906598478,0.4853351268197654,1.0
dense,C2,0.06,5,0.3125,0.0018973626014016907,0.4853351268197654,1.0
dense,C2,0.06,6,0.375,0.0019843199990514843,0.4853351268197654,1.0
dense,C2,0.06,7,0.4375,0.0020337277054776537,0.4853351268197654,1.0
dense,C2,0.06,8,0.5,0.0020822135205143697,0.4853351268197654,1.0
dense,C2,0.06,9,0.5625,0.0021523786899443095,0.4853351268197654,1.0
dense,C2,0.06,10,0.625,0.0022049582287659354,0.4853351268197654,1.0
dense,C2,0.06,11,0.6875,0.0022660908875294784,0.4853351268197654,1.0
dense,C2,0.06,12,0.75,0.0023308003310347097,0.4853351268197654,1.0
dense,C2,0.06,13,0.8125,0.002381149411847845,0.4853351268197654,1.0
dense,C2,0.06,14,0.875,0.002435788352008381,0.4853351268197654,1.0
dense,C2,0.06,15,0.9375,0.0024947243202895378,0.4853351268197654,1.0
dense,C2,0.06,16,1.0,0.0025561995636371715,0.4853351268197654,1.0
dense,C2,0.07,0,0.0,0.0018986347014582226,0.4853351268197654,1.0
dense,C2,0.07,1,0.0625,0.001940730487267999,0.4853351268197654,1.0
dense,C2,0.07,2,0.125,0.001997043552068901,0.4853351268197654,1.0
dense,C2,0.07,3,0.1875,0.0020911483663007425,0.4853351268197654,1.0
dense,C2,0.07,4,0.25,0.0021579633724365236,0.4853351268197654,1.0
dense,C2,0.07,5,0.3125,0.002213589701635313,0.4853351268197654,1.0
dense,C2,0.07,6,0.375,0.0023150399988935547,0.4853351268197654,1.0
dense,C2,0.07,7,0.4375,0.0023726823230573934,0.4853351268197654,1.0
dense,C2,0.07,8,0.5,0.002429249107266819,0.4853351268197654,1.0
dense,C2,0.07,9,0.5625,0.002511108471601762,0.4853351268197654,1.0
dense,C2,0.07,10,0.625,0.002572451266893607,0.4853351268197654,1.0
dense,C2,0.07,11,0.6875,0.002643772702117721,0.4853351268197654,1.0
dense,C2,0.07,12,0.75,0.002719267052873879,0.4853351268197654,1.0
dense,C2,0.07,13,0.8125,0.00277800764715592,0.4853351268197654,1.0
dense,C2,0.07,14,0.875,0.0028417530773432644,0.4853351268197654,1.0
dense,C2,0.07,15,0.9375,0.0029105117070046807,0.4853351268197654,1.0
dense,C2,0.07,16,1.0,0.002982232824243357,0.4853351268197654,1.0
dense,C2,0.08,0,0.0,0.0021698682302379903,0.4853351268197654,1.0
dense,C2,0.08,1,0.0625,0.002217977699734803,0.4853351268197654,1.0
dense,C2,0.08,2,0.125,0.0022823354880785523,0.4853351268197654,1.0
dense,C2,0.08,3,0.1875,0.0023898838472006943,0.4853351268197654,1.0
dense,C2,0.08,4,0.25,0.0024662438542130604,0.4853351268197654,1.0
dense,C2,0.08,5,0.3125,0.002529816801868886,0.4853351268197654,1.0
dense,C2,0.08,6,0.375,0.002645759998735514,0.4853351268197654,1.0
dense,C2,0.08,7,0.4375,0.002711636940636873,0.4853351268197654,1.0
dense,C2,0.08,8,0.5,0.0027762846940191585,0.4853351268197654,1.0
dense,C2,0.08,9,0.5625,0.002869838253259106,0.4853351268197654,1.0
dense,C2,0.08,10,0.625,0.0029399443050212226,0.4853351268197654,1.0
dense,C2,0.08,11,0.6875,0.0030214545167058225,0.4853351268197654,1.0
dense,C2,0.08,12,0.75,0.0031077337747129627,0.4853351268197654,1.0
dense,C2,0.08,13,0.8125,0.0031748658824638804,0.4853351268197654,1.0
dense,C2,0.08,14,0.875,0.003247717802678007,0.4853351268197654,1.0
dense,C2,0.08,15,0.9375,0.0033262990937195473,0.4853351268197654,1.0
dense,C2,0.08,16,1.0,0.0034082660848495424,0.4853351268197654,1.0
dense,C2,0.09,0,0.0,0.0024411017590176783,0.4853351268197654,1.0
dense,C2,0.09,1,0.0625,0.0024952249122016062,0.4853351268197654,1.0
dense,C2,0.09,2,0.125,0.0025676274240884764,0.4853351268197654,1.0
dense,C2,0.09,3,0.1875,0.002688619328100968,0.4853351268197654,1.0
dense,C2,0.09,4,0.25,0.002774524335989647,0.4853351268197654,1.0
dense,C2,0.09,5,0.3125,0.0028460439021025085,0.4853351268197654,1.0
dense,C2,0.09,6,0.375,0.0029764799985773456,0.4853351268197654,1.0
dense,C2,0.09,7,0.4375,0.003050591558216433,0.4853351268197654,1.0
dense,C2,0.09,8,0.5,0.0031233202807716075,0.4853351268197654,1.0
dense,C2,0.09,9,0.5625,0.00322856803491643,0.4853351268197654,1.0
dense,C2,0.09,10,0.625,0.0033074373431488347,0.4853351268197654,1.0
dense,C2,0.09,11,0.6875,0.0033991363312941203,0.4853351268197654,1.0
dense,C2,0.09,12,0.75,0.003496200496552133,0.4853351268197654,1.0
dense,C2,0.09,13,0.8125,0.00357172411777177,0.4853351268197654,1.0
dense,C2,0.09,14,0.875,0.0036536825280127556,0.4853351268197654,1.0
dense,C2,0.09,15,0.9375,0.003742086480434465,0.4853351268197654,1.0
dense,C2,0.09,16,1.0,0.003834299345455633,0.4853351268197654,1.0
dense,C2,0.1,0,0.0,0.0027123352877974492,0.4853351268197654,1.0
dense,C2,0.1,1,0.0625,0.002772472124668595,0.4853351268197654,1.0
dense,C2,0.1,2,0.125,0.0028529193600982617,0.4853351268197654,1.0
dense,C2,0.1,3,0.1875,0.002987354809000922,0.4853351268197654,1.0
dense,C2,0.1,4,0.25,0.0030828048177663748,0.4853351268197654,1.0
dense,C2,0.1,5,0.3125,0.003162271002336137,0.4853351268197654,1.0
dense,C2,0.1,6,0.375,0.003307199998419308,0.4853351268197654,1.0
dense,C2,0.1,7,0.4375,0.0033895461757961257,0.4853351268197654,1.0
dense,C2,0.1,8,0.5,0.003470355867523946,0.4853351268197654,1.0
dense,C2,0.1,9,0.5625,0.0035872978165737692,0.4853351268197654,1.0
dense,C2,0.1,10,0.625,0.0036749303812765016,0.4853351268197654,1.0
dense,C2,0.1,11,0.6875,0.003776818145882354,0.4853351268197654,1.0
dense,C2,0.1,12,0.75,0.0038846672183911685,0.4853351268197654,1.0
dense,C2,0.1,13,0.8125,0.003968582353079926,0.4853351268197654,1.0
dense,C2,0.1,14,0.875,0.004059647253347362,0.4853351268197654,1.0
dense,C2,0.1,15,0.9375,0.004157873867149384,0.4853351268197654,1.0
dense,C2,0.1,16,1.0,0.004260332606061809,0.4853351268197654,1.0
dense,C2,0.11,0,0.0,0.0029835688165772123,0.4853351268197654,1.0
dense,C2,0.11,1,0.0625,0.003049719337135399,0.4853351268197654,1.0
dense,C2,0.11,2,0.125,0.003138211296108108,0.4853351268197654,1.0
dense,C2,0.11,3,0.1875,0.0032860902899010617,0.4853351268197654,1.0
dense,C2,0.11,4,0.25,0.003391085299542965,0.4853351268197654,1.0
dense,C2,0.11,5,0.3125,0.00347849810256962,0.4853351268197654,1.0
dense,C2,0.11,6,0.375,0.0036379199982611884,0.4853351268197654,1.0
dense,C2,0.11,7,0.4375,0.0037285007933756027,0.4853351268197654,1.0
dense,C2,0.11,8,0.5,0.003817391454276398,0.4853351268197654,1.0
dense,C2,0.11,9,0.5625,0.003946027598231167,0.4853351268197654,1.0
dense,C2,0.11,10,0.625,0.004042423419404252,0.4853351268197654,1.0
dense,C2,0.11,11,0.6875,0.0041544999604706,0.4853351268197654,1.0
dense,C2,0.11,12,0.75,0.0042731339402302514,0.4853351268197654,1.0
dense,C2,0.11,13,0.8125,0.004365440588387812,0.4853351268197654,1.0
dense,C2,0.11,14,0.875,0.004465611978682239,0.4853351268197654,1.0
dense,C2,0.11,15,0.9375,0.004573661253864252,0.4853351268197654,1.0
dense,C2,0.11,16,1.0,0.004686365866668128,0.4853351268197654,1.0
dense,C2,0.12,0,0.0,0.0032548023453569056,0.4853351268197654,1.0
dense,C2,0.12,1,0.0625,0.003326966549602201,0.4853351268197654,1.0
dense,C2,0.12,2,0.125,0.0034235032321178927,0.4853351268197654,1.0
dense,C2,0.12,3,0.1875,0.003584825770801196,0.4853351268197654,1.0
dense,C2,0.12,4,0.25,0.003699365781319505,0.4853351268197654,1.0
dense,C2,0.12,5,0.3125,0.003794725202803378,0.4853351268197654,1.0
dense,C2,0.12,6,0.375,0.0039686399981031534,0.4853351268197654,1.0
dense,C2,0.12,7,0.4375,0.004067455410955355,0.4853351268197654,1.0
dense,C2,0.12,8,0.5,0.0041644270410287915,0.4853351268197654,1.0
dense,C2,0.12,9,0.5625,0.004304757379888569,0.4853351268197654,1.0
dense,C2,0.12,10,0.625,0.004409916457531871,0.4853351268197654,1.0
dense,C2,0.12,11,0.6875,0.004532181775058894,0.4853351268197654,1.0
dense,C2,0.12,12,0.75,0.004661600662069421,0.4853351268197654,1.0
dense,C2,0.12,13,0.8125,0.00476229882369569,0.4853351268197654,1.0
dense,C2,0.12,14,0.875,0.004871576704016852,0.4853351268197654,1.0
dense,C2,0.12,15,0.9375,0.00498944864057912,0.4853351268197654,1.0
dense,C2,0.12,16,1.0,0.0051123991272743535,0.4853351268197654,1.0
dense,C2,0.13,0,0.0,0.003526035874136675,0.4853351268197654,1.0
