control,time,depth_index,depth_fraction,C2_minus_C0_contrast_fro,contrast_normalized
n256_L32_S4,6.4,0,0.0,0.09064523263914814,0.11866439611264738
n256_L32_S4,6.4,1,0.0625,0.0768846449346037,0.10065030113409174
n256_L32_S4,6.4,2,0.125,0.06407854563318433,0.08388573452736184
n256_L32_S4,6.4,3,0.1875,0.05026924442187975,0.06580786830906286
n256_L32_S4,6.4,4,0.25,0.0353588424872267,0.0462885423626445
n256_L32_S4,6.4,5,0.3125,0.0195257084225282,0.025561260434454062
n256_L32_S4,6.4,6,0.375,0.005204187779326489,0.006812843677604364
n256_L32_S4,6.4,7,0.4375,0.01760308835738144,0.023044343191901073
n256_L32_S4,6.4,8,0.5,0.035816830768250235,0.046888098469590335
n256_L32_S4,6.4,9,0.5625,0.055299704316979933,0.07239328342953935
n256_L32_S4,6.4,10,0.625,0.07448204319366725,0.09750503605630882
n256_L32_S4,6.4,11,0.6875,0.09508726965975697,0.12447950216084919
n256_L32_S4,6.4,12,0.75,0.11543443946497436,0.15111614423500544
n256_L32_S4,6.4,13,0.8125,0.13727648004304993,0.17970973354580047
n256_L32_S4,6.4,14,0.875,0.15966341974882348,0.2090166546452401
n256_L32_S4,6.4,15,0.9375,0.18364119666163933,0.24040615340476154
n256_L32_S4,6.4,16,1.0,0.21097936449114957,0.2761947666816387
n256_L32_S4,6.44,0,0.0,0.0906452327424062,0.11866439624782332
n256_L32_S4,6.44,1,0.0625,0.07688464504021687,0.10065030127235078
n256_L32_S4,6.44,2,0.125,0.06407854574147064,0.0838857346691203
n256_L32_S4,6.44,3,0.1875,0.05026924453174549,0.06580786845288898
n256_L32_S4,6.44,4,0.25,0.035358842596954626,0.046288542506290206
n256_L32_S4,6.44,5,0.3125,0.019525708530135535,0.025561260575323683
n256_L32_S4,6.44,6,0.375,0.005204187755597336,0.006812843646540342
n256_L32_S4,6.44,7,0.4375,0.01760308822578014,0.02304434301962076
n256_L32_S4,6.44,8,0.5,0.03581683063071314,0.04688809828953943
n256_L32_S4,6.44,9,0.5625,0.05529970417677665,0.07239328324599811
n256_L32_S4,6.44,10,0.625,0.07448204305366792,0.09750503587303459
n256_L32_S4,6.44,11,0.6875,0.09508726951799104,0.12447950197526227
n256_L32_S4,6.44,12,0.75,0.11543443932196638,0.15111614404779256
n256_L32_S4,6.44,13,0.8125,0.13727647989747763,0.1797097333552306
n256_L32_S4,6.44,14,0.875,0.15966341960007663,0.20901665445051443
n256_L32_S4,6.44,15,0.9375,0.1836411965100763,0.24040615320634917
n256_L32_S4,6.44,16,1.0,0.21097936433480025,0.27619476647696056
n256_L32_S4,6.48,0,0.0,0.09064523283413359,0.11866439636790438
n256_L32_S4,6.48,1,0.0625,0.07688464513401329,0.1006503013951404
n256_L32_S4,6.48,2,0.125,0.06407854583762533,0.08388573479499718
n256_L32_S4,6.48,3,0.1875,0.05026924462927762,0.06580786858056907
n256_L32_S4,6.48,4,0.25,0.035358842694334765,0.04628854263377132
n256_L32_S4,6.48,5,0.3125,0.019525708625663312,0.025561260700379857
n256_L32_S4,6.48,6,0.375,0.005204187734214968,0.0068128436185485135
n256_L32_S4,6.48,7,0.4375,0.017603088108862054,0.023044342866562366
n256_L32_S4,6.48,8,0.5,0.03581683050850265,0.046888098129552705
n256_L32_S4,6.48,9,0.5625,0.05529970405221939,0.07239328308293921
n256_L32_S4,6.48,10,0.625,0.07448204292934019,0.09750503571027617
n256_L32_S4,6.48,11,0.6875,0.095087269392119,0.12447950181048219
n256_L32_S4,6.48,12,0.75,0.11543443919503087,0.15111614388162026
n256_L32_S4,6.48,13,0.8125,0.13727647976828913,0.17970973318610892
n256_L32_S4,6.48,14,0.875,0.15966341946808482,0.2090166542777229
n256_L32_S4,6.48,15,0.9375,0.18364119637559576,0.2404061530302996
n256_L32_S4,6.48,16,1.0,0.21097936419606364,0.27619476629533934
n256_L32_S4,6.5200000000000005,0,0.0,0.09064523291563631,0.11866439647460024
n256_L32_S4,6.5200000000000005,1,0.0625,0.07688464521733313,0.10065030150421507
n256_L32_S4,6.5200000000000005,2,0.125,0.06407854592302623,0.08388573490679618
n256_L32_S4,6.5200000000000005,3,0.1875,0.050269244715878944,0.06580786869393955
n256_L32_S4,6.5200000000000005,4,0.25,0.035358842780775356,0.04628854274693139
n256_L32_S4,6.5200000000000005,5,0.3125,0.01952570871048789,0.02556126081142439
n256_L32_S4,6.5200000000000005,6,0.375,0.005204187714953009,0.006812843593332529
n256_L32_S4,6.5200000000000005,7,0.4375,0.01760308800496797,0.023044342730553793
n256_L32_S4,6.5200000000000005,8,0.5,0.03581683039988802,0.04688809798736442
n256_L32_S4,6.5200000000000005,9,0.5625,0.05529970394153837,0.07239328293804581
n256_L32_S4,6.5200000000000005,10,0.625,0.0744820428189059,0.09750503556570576
n256_L32_S4,6.5200000000000005,11,0.6875,0.09508726928033569,0.12447950166414576
n256_L32_S4,6.5200000000000005,12,0.75,0.1154344390823367,0.15111614373409143
n256_L32_S4,6.5200000000000005,13,0.8125,0.1372764796536147,0.17970973303598772
n256_L32_S4,6.5200000000000005,14,0.875,0.1596634193509348,0.2090166541243609
n256_L32_S4,6.5200000000000005,15,0.9375,0.18364119625624686,0.24040615287405903
n256_L32_S4,6.5200000000000005,16,1.0,0.21097936407292514,0.2761947661341378
n256_L32_S4,6.5600000000000005,0,0.0,0.09064523298807058,0.11866439656942451
n256_L32_S4,6.5600000000000005,1,0.0625,0.07688464529136177,0.10065030160112656
n256_L32_S4,6.5600000000000005,2,0.125,0.06407854599889261,0.08388573500611346
n256_L32_S4,6.5600000000000005,3,0.1875,0.0502692447927923,0.06580786879462744
n256_L32_S4,6.5600000000000005,4,0.25,0.03535884285752307,0.04628854284740243
n256_L32_S4,6.5600000000000005,5,0.3125,0.019525708785826736,0.02556126091005107
n256_L32_S4,6.5600000000000005,6,0.375,0.005204187697604912,0.006812843570621997
n256_L32_S4,6.5600000000000005,7,0.4375,0.017603087912629014,0.023044342609672128
n256_L32_S4,6.5600000000000005,8,0.5,0.03581683030333737,0.0468880978609692
n256_L32_S4,6.5600000000000005,9,0.5625,0.05529970384316431,0.07239328280926355
n256_L32_S4,6.5600000000000005,10,0.625,0.0744820427207896,0.09750503543726094
n256_L32_S4,6.5600000000000005,11,0.6875,0.09508726918104156,0.12447950153415901
n256_L32_S4,6.5600000000000005,12,0.75,0.11543443898226449,0.1511161436030861
n256_L32_S4,6.5600000000000005,13,0.8125,0.1372764795518015,0.17970973290270326
n256_L32_S4,6.5600000000000005,14,0.875,0.1596634192469355,0.20901665398821456
n256_L32_S4,6.5600000000000005,15,0.9375,0.18364119615030317,0.2404061527353673
n256_L32_S4,6.5600000000000005,16,1.0,0.21097936396360797,0.2761947659910298
n256_L32_S4,6.6000000000000005,0,0.0,0.09064523305245849,0.11866439665371524
n256_L32_S4,6.6000000000000005,1,0.0625,0.07688464535715214,0.10065030168725327
n256_L32_S4,6.6000000000000005,2,0.125,0.06407854606630363,0.08388573509436177
n256_L32_S4,6.6000000000000005,3,0.1875,0.0502692448611171,0.06580786888407197
n256_L32_S4,6.6000000000000005,4,0.25,0.035358842925679534,0.0462885429366266
n256_L32_S4,6.6000000000000005,5,0.3125,0.019525708852756337,0.025561260997669144
n256_L32_S4,6.6000000000000005,6,0.375,0.005204187681984713,0.006812843550173471
n256_L32_S4,6.6000000000000005,7,0.4375,0.017603087830542204,0.023044342502211632
n256_L32_S4,6.6000000000000005,8,0.5,0.03581683021749165,0.04688809774858789
n256_L32_S4,6.6000000000000005,9,0.5625,0.05529970375571182,0.0723932826947788
n256_L32_S4,6.6000000000000005,10,0.625,0.07448204263360014,0.09750503532312052
n256_L32_S4,6.6000000000000005,11,0.6875,0.09508726909282145,0.12447950141866937
n256_L32_S4,6.6000000000000005,12,0.75,0.11543443889338074,0.15111614348672767
n256_L32_S4,6.6000000000000005,13,0.8125,0.1372764794613867,0.17970973278434052
n256_L32_S4,6.6000000000000005,14,0.875,0.15966341915458995,0.20901665386732426
n256_L32_S4,6.6000000000000005,15,0.9375,0.18364119605623858,0.2404061526122266
n256_L32_S4,6.6000000000000005,16,1.0,0.21097936386654073,0.2761947658639583
n256_L32_S4,6.640000000000001,0,0.0,0.09064523310970721,0.11866439672866
n256_L32_S4,6.640000000000001,1,0.0625,0.07688464541563196,0.10065030176380965
n256_L32_S4,6.640000000000001,2,0.125,0.06407854612621505,0.08388573517279228
n256_L32_S4,6.640000000000001,3,0.1875,0.050269244921824184,0.06580786896354411
n256_L32_S4,6.640000000000001,4,0.25,0.03535884298621909,0.04628854301587941
n256_L32_S4,6.640000000000001,5,0.3125,0.01952570891223021,0.025561261075526868
n256_L32_S4,6.640000000000001,6,0.375,0.005204187667924272,0.006812843531766835
n256_L32_S4,6.640000000000001,7,0.4375,0.017603087757557135,0.023044342406666297
n256_L32_S4,6.640000000000001,8,0.5,0.035816830141146436,0.04688809764864376
n256_L32_S4,6.640000000000001,9,0.5625,0.055299703677951444,0.07239328259298207
n256_L32_S4,6.640000000000001,10,0.625,0.07448204255610213,0.09750503522166726
n256_L32_S4,6.640000000000001,11,0.6875,0.09508726901442333,0.12447950131603776
n256_L32_S4,6.640000000000001,12,0.75,0.11543443881441767,0.1511161433833565
n256_L32_S4,6.640000000000001,13,0.8125,0.13727647938107682,0.1797097326792062
n256_L32_S4,6.640000000000001,14,0.875,0.1596634190725744,0.20901665375995707
n256_L32_S4,6.640000000000001,15,0.9375,0.18364119597270243,0.24040615250286876
n256_L32_S4,6.640000000000001,16,1.0,0.21097936378033008,0.27619476575109925
n256_L32_S4,6.68,0,0.0,0.09064523316061918,0.11866439679530925
n256_L32_S4,6.68,1,0.0625,0.07688464546762608,0.10065030183187557
n256_L32_S4,6.68,2,0.125,0.0640785461794729,0.08388573524251255
n256_L32_S4,6.68,3,0.1875,0.050269244975775056,0.06580786903417163
n256_L32_S4,6.68,4,0.25,0.035358843040006624,0.046288543086293106
n256_L32_S4,6.68,5,0.3125,0.019525708965091555,0.02556126114472807
n256_L32_S4,6.68,6,0.375,0.005204187655269484,0.006812843515200352
n256_L32_S4,6.68,7,0.4375,0.01760308769264963,0.023044342321695364
n256_L32_S4,6.68,8,0.5,0.03581683007323738,0.04688809755974348
n256_L32_S4,6.68,9,0.5625,0.05529970360879415,0.07239328250244771
n256_L32_S4,6.68,10,0.625,0.07448204248720473,0.09750503513147313
n256_L32_S4,6.68,11,0.6875,0.09508726894473908,0.12447950122481356
n256_L32_S4,6.68,12,0.75,0.11543443874425169,0.15111614329150164
n256_L32_S4,6.68,13,0.8125,0.13727647930972753,0.17970973258580228
n256_L32_S4,6.68,14,0.875,0.15966341899971787,0.20901665366458
n256_L32_S4,6.68,15,0.9375,0.18364119589850017,0.24040615240573
n256_L32_S4,6.68,16,1.0,0.21097936370374484,0.2761947656508409
n256_L32_S4,6.72,0,0.0,0.09064523320590549,0.11866439685459394
n256_L32_S4,6.72,1,0.0625,0.07688464551386276,0.10065030189240438
n256_L32_S4,6.72,2,0.125,0.06407854622682548,0.08388573530450219
n256_L32_S4,6.72,3,0.1875,0.050269245023732964,0.0658078690969537
n256_L32_S4,6.72,4,0.25,0.035358843087804424,0.04628854314886559
n256_L32_S4,6.72,5,0.3125,0.019525709012087014,0.025561261206250203
n256_L32_S4,6.72,6,0.375,0.005204187643882515,0.006812843500293579
n256_L32_S4,6.72,7,0.4375,0.017603087634916244,0.02304434224611613
n256_L32_S4,6.72,8,0.5,0.03581683001282032,0.04688809748065102
n256_L32_S4,6.72,9,0.5625,0.055299703547274245,0.07239328242191151
n256_L32_S4,6.72,10,0.625,0.07448204242593956,0.0975050350512704
n256_L32_S4,6.72,11,0.6875,0.09508726888278544,0.12447950114370956
n256_L32_S4,6.72,12,0.75,0.11543443868188977,0.15111614320986314
n256_L32_S4,6.72,13,0.8125,0.13727647924632452,0.1797097325028009
n256_L32_S4,6.72,14,0.875,0.15966341893498298,0.20901665357983504
n256_L32_S4,6.72,15,0.9375,0.1836411958325741,0.24040615231942564
n256_L32_S4,6.72,16,1.0,0.21097936363569675,0.2761947655617586
n256_L32_S4,6.76,0,0.0,0.0906452332461976,0.11866439690734065
n256_L32_S4,6.76,1,0.0625,0.07688464555498857,0.10065030194624251
n256_L32_S4,6.76,2,0.125,0.0640785462689375,0.08388573535963138
n256_L32_S4,6.76,3,0.1875,0.050269245066371995,0.0658078691527728
n256_L32_S4,6.76,4,0.25,0.03535884313028903,0.04628854320448252
n256_L32_S4,6.76,5,0.3125,0.01952570905387691,0.025561261260957688
n256_L32_S4,6.76,6,0.375,0.005204187633639384,0.006812843486884214
n256_L32_S4,6.76,7,0.4375,0.01760308758355235,0.023044342178875247
n256_L32_S4,6.76,8,0.5,0.03581682995905639,0.04688809741026823
n256_L32_S4,6.76,9,0.5625,0.055299703492537336,0.07239328235025498
n256_L32_S4,6.76,10,0.625,0.07448204237144897,0.09750503497993633
n256_L32_S4,6.76,11,0.6875,0.09508726882769415,0.12447950107158912
n256_L32_S4,6.76,12,0.75,0.11543443862645122,0.1511161431372881
n256_L32_S4,6.76,13,0.8125,0.1372764791899705,0.17970973242902738
n256_L32_S4,6.76,14,0.875,0.15966341887745242,0.2090166535045213
n256_L32_S4,6.76,15,0.9375,0.1836411957739885,0.24040615224273076
n256_L32_S4,6.76,16,1.0,0.21097936357521957,0.2761947654825874
n256_L32_S4,6.8,0,0.0,0.0906452332820533,0.11866439695427965
n256_L32_S4,6.8,1,0.0625,0.07688464559157734,0.10065030199414116
n256_L32_S4,6.8,2,0.125,0.06407854630639638,0.0838857354086691
n256_L32_S4,6.8,3,0.1875,0.05026924510429016,0.06580786920241177
n256_L32_S4,6.8,4,0.25,0.03535884316806004,0.04628854325392885
n256_L32_S4,6.8,5,0.3125,0.019525709091046985,0.02556126130961733
n256_L32_S4,6.8,6,0.375,0.005204187624426589,0.0068128434748236716
n256_L32_S4,6.8,7,0.4375,0.01760308753784649,0.02304434211904134
n256_L32_S4,6.8,8,0.5,0.03581682991120227,0.04688809734762202
n256_L32_S4,6.8,9,0.5625,0.055299703443824656,0.07239328228648483
n256_L32_S4,6.8,10,0.625,0.07448204232297456,0.0975050349164781
n256_L32_S4,6.8,11,0.6875,0.09508726877869364,0.12447950100744215
n256_L32_S4,6.8,12,0.75,0.11543443857715804,0.151116143072758
n256_L32_S4,6.8,13,0.8125,0.13727647913987137,0.17970973236344223
n256_L32_S4,6.8,14,0.875,0.1596634188263124,0.20901665343757353
n256_L32_S4,6.8,15,0.9375,0.1836411957219162,0.24040615217456252
n256_L32_S4,6.8,16,1.0,0.21097936352145924,0.2761947654122094
n256_L32_S4,6.84,0,0.0,0.09064523331396737,0.1186643969960586
n256_L32_S4,6.84,1,0.0625,0.07688464562413554,0.10065030203676335
n256_L32_S4,6.84,2,0.125,0.06407854633972306,0.08388573545229731
n256_L32_S4,6.84,3,0.1875,0.05026924513801811,0.0658078692465653
n256_L32_S4,6.84,4,0.25,0.035358843201647575,0.04628854329789856
n256_L32_S4,6.84,5,0.3125,0.019525709124115793,0.02556126135290797
n256_L32_S4,6.84,6,0.375,0.005204187616142032,0.006812843463978292
n256_L32_S4,6.84,7,0.4375,0.017603087497168744,0.02304434206578978
n256_L32_S4,6.84,8,0.5,0.03581682986860166,0.04688809729185322
n256_L32_S4,6.84,9,0.5625,0.055299703400465326,0.07239328222972279
n256_L32_S4,6.84,10,0.625,0.07448204227984159,0.09750503486001239
n256_L32_S4,6.84,11,0.6875,0.0950872687351015,0.12447950095037533
n256_L32_S4,6.84,12,0.75,0.11543443853331856,0.15111614301536738
n256_L32_S4,6.84,13,0.8125,0.1372764790953234,0.17970973230512413
n256_L32_S4,6.84,14,0.875,0.15966341878084434,0.20901665337805092
n256_L32_S4,6.84,15,0.9375,0.18364119567562032,0.2404061521139562
n256_L32_S4,6.84,16,1.0,0.21097936347366084,0.2761947653496361
n256_L32_S4,6.88,0,0.0,0.09064523334237944,0.11866439703325306
n256_L32_S4,6.88,1,0.0625,0.0768846456531141,0.10065030207469942
n256_L32_S4,6.88,2,0.125,0.06407854636938148,0.08388573549112341
n256_L32_S4,6.88,3,0.1875,0.050269245168024806,0.06580786928584731
n256_L32_S4,6.88,4,0.25,0.03535884323152121,0.046288543337006376
n256_L32_S4,6.88,5,0.3125,0.01952570915354261,0.02556126139143085
n256_L32_S4,6.88,6,0.375,0.005204187608692893,0.006812843454226564
n256_L32_S4,6.88,7,0.4375,0.01760308746095764,0.023044342018385535
n256_L32_S4,6.88,8,0.5,0.03581682983066966,0.046888097242196135
n256_L32_S4,6.88,9,0.5625,0.055299703361862476,0.07239328217918749
n256_L32_S4,6.88,10,0.625,0.07448204224145512,0.09750503480976035
n256_L32_S4,6.88,11,0.6875,0.09508726869631179,0.12447950089959542
n256_L32_S4,6.88,12,0.75,0.11543443849432164,0.15111614296431622
n256_L32_S4,6.88,13,0.8125,0.1372764790557024,0.17970973225325595
n256_L32_S4,6.88,14,0.875,0.15966341874040962,0.2090166533251175
n256_L32_S4,6.88,15,0.9375,0.18364119563445247,0.24040615206006305
n256_L32_S4,6.88,16,1.0,0.21097936343115214,0.2761947652939876
n256_L32_S4,6.92,0,0.0,0.09064523336767956,0.11866439706637366
n256_L32_S4,6.92,1,0.0625,0.07688464567891175,0.10065030210847133
n256_L32_S4,6.92,2,0.125,0.06407854639577908,0.0838857355256807
n256_L32_S4,6.92,3,0.1875,0.05026924519472689,0.06580786932080322
n256_L32_S4,6.92,4,0.25,0.03535884325809753,0.04628854337179765
n256_L32_S4,6.92,5,0.3125,0.019525709179734535,0.025561261425718906
n256_L32_S4,6.92,6,0.375,0.005204187601997702,0.006812843445461837
n256_L32_S4,6.92,7,0.4375,0.017603087428717516,0.023044341976179734
n256_L32_S4,6.92,8,0.5,0.03581682979688576,0.04688809719796937
n256_L32_S4,6.92,9,0.5625,0.0552997033274867,0.07239328213418589
n256_L32_S4,6.92,10,0.625,0.07448204220728333,0.09750503476502578
n256_L32_S4,6.92,11,0.6875,0.09508726866178924,0.12447950085440167
n256_L32_S4,6.92,12,0.75,0.11543443845962487,0.15111614291889439
n256_L32_S4,6.92,13,0.8125,0.1372764790204564,0.17970973220711514
n256_L32_S4,6.92,14,0.875,0.15966341870444387,0.20901665327803445
n256_L32_S4,6.92,15,0.9375,0.1836411955978366,0.2404061520121289
n256_L32_S4,6.92,16,1.0,0.21097936339334022,0.27619476524448777
n256_L32_S4,6.96,0,0.0,0.09064523339021364,0.1186643970958732
n256_L32_S4,6.96,1,0.0625,0.07688464570188251,0.10065030213854254
n256_L32_S4,6.96,2,0.125,0.06407854641928011,0.08388573555644609
n256_L32_S4,6.96,3,0.1875,0.05026924521849278,0.06580786935191532
n256_L32_S4,6.96,4,0.25,0.03535884328174531,0.04628854340275514
n256_L32_S4,6.96,5,0.3125,0.019525709203053396,0.025561261456245814
n256_L32_S4,6.96,6,0.375,0.005204187595980245,0.006812843437584336
n256_L32_S4,6.96,7,0.4375,0.01760308740000662,0.02304434193859407
n256_L32_S4,6.96,8,0.5,0.03581682976679204,0.046888097158573436
n256_L32_S4,6.96,9,0.5625,0.0552997032968695,0.07239328209410466
n256_L32_S4,6.96,10,0.625,0.07448204217685886,0.09750503472519687
n256_L32_S4,6.96,11,0.6875,0.09508726863105674,0.12447950081416952
n256_L32_S4,6.96,12,0.75,0.11543443842874666,0.1511161428784715
n256_L32_S4,6.96,13,0.8125,0.13727647898909512,0.17970973216605984
n256_L32_S4,6.96,14,0.875,0.15966341867244568,0.20901665323614538
n256_L32_S4,6.96,15,0.9375,0.18364119556526232,0.24040615196948567
n256_L32_S4,6.96,16,1.0,0.2109793633596996,0.27619476520044856
n256_L32_S4,7.0,0,0.0,0.0906452334102878,0.11866439712215243
n256_L32_S4,7.0,1,0.0625,0.07688464572234038,0.1006503021653241
n256_L32_S4,7.0,2,0.125,0.064078546440207,0.08388573558384164
n256_L32_S4,7.0,3,0.1875,0.05026924523965058,0.06580786937961318
n256_L32_S4,7.0,4,0.25,0.03535884330279239,0.04628854343030804
n256_L32_S4,7.0,5,0.3125,0.01952570922381843,0.02556126148342949
n256_L32_S4,7.0,6,0.375,0.005204187590573055,0.00681284343050574
n256_L32_S4,7.0,7,0.4375,0.017603087374433987,0.02304434190511673
n256_L32_S4,7.0,8,0.5,0.0358168297399799,0.04688809712347345
n256_L32_S4,7.0,9,0.5625,0.05529970326959463,0.07239328205839891
n256_L32_S4,7.0,10,0.625,0.07448204214976456,0.0975050346897275
n256_L32_S4,7.0,11,0.6875,0.09508726860369335,0.12447950077834788
n256_L32_S4,7.0,12,0.75,0.11543443840126194,0.15111614284249103
n256_L32_S4,7.0,13,0.8125,0.13727647896118444,0.17970973212952174
n256_L32_S4,7.0,14,0.875,0.1596634186439724,0.20901665319887078
n256_L32_S4,7.0,15,0.9375,0.1836411955362782,0.24040615193154233
n256_L32_S4,7.0,16,1.0,0.2109793633297633,0.2761947651612587
n256_L32_S4,7.04,0,0.0,0.09064523342817389,0.11866439714556727
n256_L32_S4,7.04,1,0.0625,0.07688464574056411,0.10065030218918093
n256_L32_S4,7.04,2,0.125,0.0640785464588449,0.08388573560824068
n256_L32_S4,7.04,3,0.1875,0.05026924525848915,0.0658078694042749
n256_L32_S4,7.04,4,0.25,0.035358843321528846,0.04628854345483609
n256_L32_S4,7.04,5,0.3125,0.019525709242313796,0.025561261507641916
n256_L32_S4,7.04,6,0.375,0.005204187585714303,0.0068128434241451095
n256_L32_S4,7.04,7,0.4375,0.017603087351652558,0.023044341875293382
n256_L32_S4,7.04,8,0.5,0.035816829716086636,0.04688809709219459
n256_L32_S4,7.04,9,0.5625,0.05529970324529057,0.07239328202658227
n256_L32_S4,7.04,10,0.625,0.0744820421256312,0.09750503465813433
n256_L32_S4,7.04,11,0.6875,0.09508726857932383,0.12447950074644555
n256_L32_S4,7.04,12,0.75,0.11543443837679249,0.15111614281045788
n256_L32_S4,7.04,13,0.8125,0.13727647893633937,0.17970973209699687
n256_L32_S4,7.04,14,0.875,0.15966341861862893,0.20901665316569343
n256_L32_S4,7.04,15,0.9375,0.18364119551048216,0.24040615189777254
n256_L32_S4,7.04,16,1.0,0.21097936330311653,0.2761947651263752
n256_L32_S4,7.08,0,0.0,0.09064523344411503,0.11866439716643594
